time_s,tx_node,rx_node,rx_power_dbm,throughput_kbps
174,0,1,-18.64,460207.98
175,0,1,-18.64,459487.4
176,0,1,-18.64,458567.8
177,0,1,-18.64,461706.64
178,0,1,-18.64,461100.62
179,0,1,-18.64,450166.59
180,0,1,-18.64,460353.93
181,0,1,-18.64,460294.1
182,0,1,-18.64,459945.86
183,0,1,-18.64,460072.13
184,0,1,-18.64,460266.82
185,0,1,-18.64,460393.02
186,0,1,-18.64,460280.06
187,0,1,-18.64,460167.77
188,0,1,-18.64,460156.26
189,0,1,-18.64,460281.73
190,0,1,-18.64,458946.7
191,0,1,-18.64,461604.78
192,0,1,-18.64,460201.22
193,0,1,-18.64,460390.17
194,0,1,-18.64,430392.53
195,0,1,-18.64,433694.54
196,0,1,-18.64,442749.68
197,0,1,-18.64,446050.08
198,0,1,-18.64,444656.47
199,0,1,-18.64,448642.89
200,0,1,-18.64,449799.44
201,0,1,-18.64,443071.17
202,0,1,-18.64,451175.02
203,0,1,-18.64,445580.8
204,0,1,-18.64,448452.82
205,0,1,-18.64,447872.92
206,0,1,-18.64,451034.15
207,0,1,-18.64,453966.21
208,0,1,-18.64,459107.71
209,0,1,-18.64,458672.67
210,0,1,-18.64,460210.48
211,0,1,-18.64,458758.7
212,0,1,-18.64,461658.68
213,0,1,-18.64,460297.07
214,0,1,-18.64,460014.29
215,0,1,-18.64,452886.15
216,0,1,-18.64,460027.09
217,0,1,-18.64,460338.13
218,0,1,-18.64,460248.35
219,0,1,-18.64,460196.91
220,0,1,-18.64,460030.26
221,0,1,-18.64,460479.42
222,0,1,-18.64,460339.74
223,0,1,-18.64,458582.57
224,0,1,-18.64,461833.03
225,0,1,-18.64,460348.38
226,0,1,-18.64,459596.49
227,0,1,-18.64,460546.59
228,0,1,-18.64,460364.9
229,0,1,-18.64,460094.97
230,0,1,-18.64,460024.25
231,0,1,-18.64,460423.96
232,0,1,-18.64,460475.55
233,0,1,-18.64,460160.78
234,0,1,-18.64,460237.02
235,0,1,-18.64,460149.76
236,0,1,-18.64,460201.73
237,0,1,-18.64,460226.1
238,0,1,-18.64,460126.72
239,0,1,-18.64,459352.08
240,0,1,-18.64,461073.55
241,0,1,-18.64,460204.85
242,0,1,-18.64,460219.45
243,0,1,-18.64,460191.37
244,0,1,-18.64,460020.26
245,0,1,-18.64,460342.94
246,0,1,-18.64,460150.76
247,0,1,-18.64,459372.3
248,0,1,-18.64,461206.26
249,0,1,-18.64,459350.57
250,0,1,-18.64,461011.65
251,0,1,-18.64,460369.56
252,0,1,-18.64,460092.85
253,0,1,-18.64,460362.73
254,0,1,-18.64,460171.72
255,0,1,-18.64,459711.74
256,0,1,-18.64,460679.43
257,0,1,-18.64,460318.25
258,0,1,-18.64,460221.37
259,0,1,-18.64,460126.59
260,0,1,-18.64,460361.11
261,0,1,-18.64,452091.19
262,0,1,-18.64,460132.64
263,0,1,-18.64,460289.14
264,0,1,-18.64,460025.58
265,0,1,-18.64,460171.45
266,0,1,-18.64,460125.86
267,0,1,-18.64,460584.45
268,0,1,-18.64,460159.89
269,0,1,-18.64,460309.13
270,0,1,-18.64,459767.64
271,0,1,-18.64,460511.91
272,0,1,-18.64,459801.03
273,0,1,-18.64,460661.99
274,0,1,-18.64,460197.67
275,0,1,-18.64,460382.24
276,0,1,-18.64,459800.62
277,0,1,-18.64,443533.27
278,0,1,-18.64,331753.62
279,0,1,-18.64,283137.94
280,0,1,-18.64,272045.59
281,0,1,-18.64,295850.55
282,0,1,-18.64,296406.84
283,0,1,-18.64,305778.86
284,0,1,-18.64,314576.91
285,0,1,-18.64,339240.37
286,0,1,-18.64,352995.65
287,0,1,-18.64,352279.0
288,0,1,-18.64,367021.22
289,0,1,-18.64,370155.03
290,0,1,-18.64,379203.79
291,0,1,-18.64,388249.02
292,0,1,-18.64,397313.0
293,0,1,-18.64,405131.67
294,0,1,-18.64,414774.21
295,0,1,-18.64,435762.61
296,0,1,-18.64,448445.88
