time_s,tx_node,rx_node,rx_power_dbm,throughput_kbps
1,1,0,-18.64,139414.46
2,1,0,-18.64,145346.64
3,1,0,-18.64,105929.8
4,1,0,-18.64,380873.82
5,1,0,-18.64,106891.37
6,1,0,-18.64,394883.75
7,1,0,-18.64,105948.98
8,1,0,-18.64,405012.29
9,1,0,-18.64,106958.49
10,1,0,-18.64,405201.0
11,1,0,-18.64,106937.75
12,1,0,-18.64,404605.26
13,1,0,-18.64,105891.14
14,1,0,-18.64,404828.62
15,1,0,-18.64,106973.36
16,1,0,-18.64,405030.83
17,1,0,-18.64,105933.93
18,1,0,-18.64,404193.17
19,1,0,-18.64,106641.55
20,1,0,-18.64,404494.49
21,1,0,-18.64,107226.68
22,1,0,-18.64,406006.05
23,1,0,-18.64,105917.72
24,1,0,-18.64,404676.9
25,1,0,-18.64,106981.07
26,1,0,-18.64,404466.35
27,1,0,-18.64,105912.43
28,1,0,-18.64,402677.55
29,1,0,-18.64,106943.42
30,1,0,-18.64,405752.7
31,1,0,-18.64,106945.66
32,1,0,-18.64,406292.45
33,1,0,-18.64,106973.69
34,1,0,-18.64,405193.85
35,1,0,-18.64,105886.9
36,1,0,-18.64,404315.8
37,1,0,-18.64,106966.95
38,1,0,-18.64,404941.75
39,1,0,-18.64,106952.72
40,1,0,-18.64,405460.7
41,1,0,-18.64,106925.56
42,1,0,-18.64,404602.67
43,1,0,-18.64,105920.37
44,1,0,-18.64,404830.07
45,1,0,-18.64,106976.79
46,1,0,-18.64,405120.12
47,1,0,-18.64,105917.19
48,1,0,-18.64,404649.01
49,1,0,-18.64,106918.94
50,1,0,-18.64,404953.32
51,1,0,-18.64,106968.66
52,1,0,-18.64,404851.23
53,1,0,-18.64,105904.17
54,1,0,-18.64,404791.6
55,1,0,-18.64,106952.19
56,1,0,-18.64,404799.01
57,1,0,-18.64,104871.23
58,1,0,-18.64,405984.52
59,1,0,-18.64,106959.14
60,1,0,-18.64,404071.77
61,1,0,-18.64,102751.51
62,1,0,-18.64,407286.43
63,1,0,-18.64,103801.45
64,1,0,-18.64,406799.25
65,1,0,-18.64,104874.28
66,1,0,-18.64,406222.28
67,1,0,-18.64,105882.24
68,1,0,-18.64,403133.94
69,1,0,-18.64,105774.7
70,1,0,-18.64,406356.56
71,1,0,-18.64,107094.08
72,1,0,-18.64,405342.64
73,1,0,-18.64,105922.7
74,1,0,-18.64,405433.0
75,1,0,-18.64,105906.49
76,1,0,-18.64,405375.03
77,1,0,-18.64,104842.93
78,1,0,-18.64,405418.37
79,1,0,-18.64,104875.12
80,1,0,-18.64,405495.03
81,1,0,-18.64,104832.33
82,1,0,-18.64,405648.63
83,1,0,-18.64,105906.08
84,1,0,-18.64,403322.49
85,1,0,-18.64,105842.67
86,1,0,-18.64,406604.0
87,1,0,-18.64,104916.77
88,1,0,-18.64,406200.94
89,1,0,-18.64,100677.79
90,1,0,-18.64,407628.78
91,1,0,-18.64,105919.21
92,1,0,-18.64,404623.12
93,1,0,-18.64,106936.57
94,1,0,-18.64,404535.74
95,1,0,-18.64,105904.59
96,1,0,-18.64,404641.95
97,1,0,-18.64,106958.49
98,1,0,-18.64,404565.13
99,1,0,-18.64,105855.16
100,1,0,-18.64,404647.89
101,1,0,-18.64,105948.24
102,1,0,-18.64,405369.74
103,1,0,-18.64,106951.34
104,1,0,-18.64,404718.53
105,1,0,-18.64,105926.83
106,1,0,-18.64,404957.76
107,1,0,-18.64,105901.62
108,1,0,-18.64,405059.67
109,1,0,-18.64,104857.39
110,1,0,-18.64,405954.96
111,1,0,-18.64,98557.86
112,1,0,-18.64,409185.85
113,1,0,-18.64,99618.81
114,1,0,-18.64,408070.78
115,1,0,-18.64,106855.27
116,1,0,-18.64,404278.3
117,1,0,-18.64,106012.61
118,1,0,-18.64,404616.0
119,1,0,-18.64,103795.02
120,1,0,-18.64,407170.85
121,1,0,-18.64,104853.2
122,1,0,-18.64,405215.85
123,1,0,-18.64,106961.06
124,1,0,-18.64,404830.74
125,1,0,-18.64,105601.52
126,1,0,-18.64,402473.59
127,1,0,-18.64,106202.91
128,1,0,-18.64,407762.09
129,1,0,-18.64,106977.01
130,1,0,-18.64,402725.86
131,1,0,-18.64,106826.98
132,1,0,-18.64,403862.78
133,1,0,-18.64,101836.11
134,1,0,-18.64,408369.37
135,1,0,-18.64,104840.19
136,1,0,-18.64,405615.17
137,1,0,-18.64,106954.75
138,1,0,-18.64,405280.91
139,1,0,-18.64,106967.27
140,1,0,-18.64,387624.34
141,1,0,-18.64,106948.12
142,1,0,-18.64,381729.94
143,1,0,-18.64,105901.83
144,1,0,-18.64,391949.97
145,1,0,-18.64,106964.27
146,1,0,-18.64,393725.75
147,1,0,-18.64,106942.56
148,1,0,-18.64,398327.54
149,1,0,-18.64,105844.68
150,1,0,-18.64,399810.15
151,1,0,-18.64,104923.6
152,1,0,-18.64,399334.27
153,1,0,-18.64,106958.71
154,1,0,-18.64,398321.78
155,1,0,-18.64,105899.51
156,1,0,-18.64,401503.53
157,1,0,-18.64,106864.13
158,1,0,-18.64,405886.77
159,1,0,-18.64,105999.24
160,1,0,-18.64,405260.4
161,1,0,-18.64,106826.25
162,1,0,-18.64,403817.76
163,1,0,-18.64,106050.94
164,1,0,-18.64,403317.44
165,1,0,-18.64,106932.29
166,1,0,-18.64,406677.1
167,1,0,-18.64,105929.59
168,1,0,-18.64,403325.67
169,1,0,-18.64,106928.98
170,1,0,-18.64,406350.24
171,1,0,-18.64,106955.29
172,1,0,-18.64,404844.97
173,1,0,-18.64,105932.23
174,1,0,-18.64,405189.44
175,1,0,-18.64,106931.55
176,1,0,-18.64,402544.86
177,1,0,-18.64,105926.41
178,1,0,-18.64,405103.66
179,1,0,-18.64,106953.04
180,1,0,-18.64,404869.24
181,1,0,-18.64,105883.94
182,1,0,-18.64,404884.91
183,1,0,-18.64,106952.39
184,1,0,-18.64,405034.49
185,1,0,-18.64,106985.03
186,1,0,-18.64,405033.68
187,1,0,-18.64,105900.36
188,1,0,-18.64,405122.43
189,1,0,-18.64,106949.51
190,1,0,-18.64,404790.78
191,1,0,-18.64,105909.57
192,1,0,-18.64,404812.38
193,1,0,-18.64,106960.53
194,1,0,-18.64,404389.61
195,1,0,-18.64,105878.86
196,1,0,-18.64,405621.02
197,1,0,-18.64,106874.92
198,1,0,-18.64,404776.6
199,1,0,-18.64,107055.92
200,1,0,-18.64,405325.07
201,1,0,-18.64,105891.36
202,1,0,-18.64,404792.22
203,1,0,-18.64,106976.25
204,1,0,-18.64,404353.48
205,1,0,-18.64,105905.65
206,1,0,-18.64,405455.62
207,1,0,-18.64,105892.52
208,1,0,-18.64,402647.41
209,1,0,-18.64,106970.16
210,1,0,-18.64,404967.3
211,1,0,-18.64,105878.33
212,1,0,-18.64,404643.28
213,1,0,-18.64,106868.4
214,1,0,-18.64,404897.0
215,1,0,-18.64,106019.51
216,1,0,-18.64,403654.85
217,1,0,-18.64,106942.03
218,1,0,-18.64,406507.17
219,1,0,-18.64,106953.36
220,1,0,-18.64,404790.52
221,1,0,-18.64,105912.63
222,1,0,-18.64,404741.59
223,1,0,-18.64,106962.03
224,1,0,-18.64,405265.79
225,1,0,-18.64,105906.18
226,1,0,-18.64,404281.38
227,1,0,-18.64,106953.9
228,1,0,-18.64,405021.85
229,1,0,-18.64,105880.45
230,1,0,-18.64,405714.91
231,1,0,-18.64,106957.53
232,1,0,-18.64,404890.33
233,1,0,-18.64,105930.01
234,1,0,-18.64,405082.5
235,1,0,-18.64,106931.12
236,1,0,-18.64,405058.98
237,1,0,-18.64,105744.18
238,1,0,-18.64,402554.69
239,1,0,-18.64,107135.71
240,1,0,-18.64,407721.16
241,1,0,-18.64,106931.65
242,1,0,-18.64,397552.94
243,1,0,-18.64,105917.3
244,1,0,-18.64,392568.42
245,1,0,-18.64,106944.49
246,1,0,-18.64,398198.37
247,1,0,-18.64,105925.98
248,1,0,-18.64,400888.7
249,1,0,-18.64,105914.54
250,1,0,-18.64,400527.82
251,1,0,-18.64,106959.25
252,1,0,-18.64,397484.58
253,1,0,-18.64,105890.4
254,1,0,-18.64,402892.89
255,1,0,-18.64,106958.07
256,1,0,-18.64,404520.38
257,1,0,-18.64,106964.49
258,1,0,-18.64,403296.82
259,1,0,-18.64,105908.72
260,1,0,-18.64,404432.08
261,1,0,-18.64,106938.92
262,1,0,-18.64,405073.08
263,1,0,-18.64,105919.63
264,1,0,-18.64,405118.76
265,1,0,-18.64,106936.25
266,1,0,-18.64,403929.1
267,1,0,-18.64,106922.89
268,1,0,-18.64,404151.25
269,1,0,-18.64,105952.16
270,1,0,-18.64,404934.3
271,1,0,-18.64,106932.62
272,1,0,-18.64,405023.74
273,1,0,-18.64,105922.38
274,1,0,-18.64,405066.68
275,1,0,-18.64,106953.58
276,1,0,-18.64,405013.48
277,1,0,-18.64,105869.87
278,1,0,-18.64,404907.35
279,1,0,-18.64,106990.16
280,1,0,-18.64,405241.59
281,1,0,-18.64,105901.73
282,1,0,-18.64,405315.18
283,1,0,-18.64,106938.82
284,1,0,-18.64,404445.86
285,1,0,-18.64,105936.47
286,1,0,-18.64,405323.51
287,1,0,-18.64,106934.43
288,1,0,-18.64,405099.47
289,1,0,-18.64,105924.18
290,1,0,-18.64,404815.52
291,1,0,-18.64,106908.68
292,1,0,-18.64,405064.39
293,1,0,-18.64,105962.97
294,1,0,-18.64,404702.94
295,1,0,-18.64,105896.54
296,1,0,-18.64,404665.14
297,1,0,-18.64,106943.42
298,1,0,-18.64,405736.92
299,1,0,-18.64,105925.98
300,1,0,-18.64,405436.82
301,1,0,-18.64,106946.83
302,1,0,-18.64,404199.17
303,1,0,-18.64,106963.42
304,1,0,-18.64,405652.27
305,1,0,-18.64,105897.18
306,1,0,-18.64,405268.56
