time_s,tx_node,rx_node,rx_power_dbm,throughput_kbps
263,1,0,-20.64,109327.36
264,1,0,-20.64,108850.0
265,1,0,-20.64,108237.7
266,1,0,-20.64,108029.48
267,1,0,-20.64,108737.16
268,1,0,-20.64,108776.9
269,1,0,-20.64,108611.41
270,1,0,-20.64,108076.13
271,1,0,-20.64,108533.11
272,1,0,-20.64,108368.53
273,1,0,-20.64,109077.98
274,1,0,-20.64,109529.04
275,1,0,-20.64,107110.44
276,1,0,-20.64,109495.92
277,1,0,-20.64,108083.41
278,1,0,-20.64,108519.65
279,1,0,-20.64,109256.09
280,1,0,-20.64,108305.77
281,1,0,-20.64,108657.73
282,1,0,-20.64,108779.08
283,1,0,-20.64,107436.44
284,1,0,-20.64,109881.38
285,1,0,-20.64,107355.37
286,1,0,-20.64,109609.45
287,1,0,-20.64,107591.53
288,1,0,-20.64,108818.28
289,1,0,-20.64,109153.9
290,1,0,-20.64,107583.23
291,1,0,-20.64,109792.15
292,1,0,-20.64,108305.88
293,1,0,-20.64,108098.72
294,1,0,-20.64,108021.55
295,1,0,-20.64,108672.68
296,1,0,-20.64,108895.86
297,1,0,-20.64,108304.25
298,1,0,-20.64,108365.32
299,1,0,-20.64,109072.31
300,1,0,-20.64,108343.65
301,1,0,-20.64,108854.46
302,1,0,-20.64,109068.08
303,1,0,-20.64,108964.58
304,1,0,-20.64,108526.96
305,1,0,-20.64,107934.38
306,1,0,-20.64,108569.4
307,1,0,-20.64,108185.2
308,1,0,-20.64,107828.03
309,1,0,-20.64,108986.05
310,1,0,-20.64,108459.21
311,1,0,-20.64,108813.48
312,1,0,-20.64,107905.88
313,1,0,-20.64,109510.59
314,1,0,-20.64,107927.24
315,1,0,-20.64,109251.1
316,1,0,-20.64,109255.95
317,1,0,-20.64,108055.55
318,1,0,-20.64,108667.19
319,1,0,-20.64,108042.75
320,1,0,-20.64,108033.89
321,1,0,-20.64,109399.19
322,1,0,-20.64,107624.22
323,1,0,-20.64,107697.96
324,1,0,-20.64,110438.33
325,1,0,-20.64,107364.79
326,1,0,-20.64,108541.61
327,1,0,-20.64,108543.89
328,1,0,-20.64,108473.94
329,1,0,-20.64,109349.21
330,1,0,-20.64,108119.62
331,1,0,-20.64,109383.64
332,1,0,-20.64,108278.57
333,1,0,-20.64,108535.2
334,1,0,-20.64,109187.56
335,1,0,-20.64,107472.45
336,1,0,-20.64,109373.58
337,1,0,-20.64,107946.76
338,1,0,-20.64,107948.27
339,1,0,-20.64,109015.46
340,1,0,-20.64,107769.68
341,1,0,-20.64,108931.58
342,1,0,-20.64,109038.1
343,1,0,-20.64,108702.48
344,1,0,-20.64,108141.38
345,1,0,-20.64,107238.45
346,1,0,-20.64,108422.45
347,1,0,-20.64,109366.45
348,1,0,-20.64,108249.79
349,1,0,-20.64,107888.85
350,1,0,-20.64,109726.98
