x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,loss_db,throughput_kbps
0.0,0,25.0,18.65,0,1.5,58.64,221029.43
0.0,0,25.0,18.65,0,1.5,58.64,281931.25
0.0,0,25.0,18.65,0,1.5,58.64,364730.68
0.0,0,25.0,18.65,0,1.5,58.64,377562.41
0.0,0,25.0,18.65,0,1.5,58.64,389584.22
0.0,0,25.0,18.65,0,1.5,58.64,396997.49
0.0,0,25.0,18.65,0,1.5,58.64,403474.84
0.0,0,25.0,18.65,0,1.5,58.64,401559.6
0.0,0,25.0,18.65,0,1.5,58.64,408415.16
0.0,0,25.0,18.65,0,1.5,58.64,391503.25
0.0,0,25.0,18.65,0,1.5,58.64,385473.2
0.0,0,25.0,18.65,0,1.5,58.64,388823.73
0.0,0,25.0,18.65,0,1.5,58.64,398343.77
0.0,0,25.0,18.65,0,1.5,58.64,407645.26
0.0,0,25.0,18.65,0,1.5,58.64,417501.31
0.0,0,25.0,18.65,0,1.5,58.64,426393.18
0.0,0,25.0,18.65,0,1.5,58.64,449371.1
0.0,0,25.0,18.65,0,1.5,58.64,453471.78
0.0,0,25.0,18.65,0,1.5,58.64,450175.19
0.0,0,25.0,18.65,0,1.5,58.64,459873.27
0.0,0,25.0,18.65,0,1.5,58.64,460393.58
0.0,0,25.0,18.65,0,1.5,58.64,460384.95
0.0,0,25.0,18.65,0,1.5,58.64,459368.45
0.0,0,25.0,18.65,0,1.5,58.64,460531.46
0.0,0,25.0,18.65,0,1.5,58.64,460611.38
0.0,0,25.0,18.65,0,1.5,58.64,460315.75
0.0,0,25.0,18.65,0,1.5,58.64,460118.43
0.0,0,25.0,18.65,0,1.5,58.64,460287.54
0.0,0,25.0,18.65,0,1.5,58.64,460181.52
0.0,0,25.0,18.65,0,1.5,58.64,460317.8
0.0,0,25.0,18.65,0,1.5,58.64,458728.46
0.0,0,25.0,18.65,0,1.5,58.64,460710.54
0.0,0,25.0,18.65,0,1.5,58.64,460308.06
0.0,0,25.0,18.65,0,1.5,58.64,460155.05
0.0,0,25.0,18.65,0,1.5,58.64,460201.54
0.0,0,25.0,18.65,0,1.5,58.64,460302.28
0.0,0,25.0,18.65,0,1.5,58.64,460499.62
0.0,0,25.0,18.65,0,1.5,58.64,459845.32
0.0,0,25.0,18.65,0,1.5,58.64,460292.09
0.0,0,25.0,18.65,0,1.5,58.64,459912.96
0.0,0,25.0,18.65,0,1.5,58.64,460615.19
0.0,0,25.0,18.65,0,1.5,58.64,460217.88
0.0,0,25.0,18.65,0,1.5,58.64,460136.43
0.0,0,25.0,18.65,0,1.5,58.64,460207.47
0.0,0,25.0,18.65,0,1.5,58.64,460196.27
0.0,0,25.0,18.65,0,1.5,58.64,460131.87
0.0,0,25.0,18.65,0,1.5,58.64,459877.26
0.0,0,25.0,18.65,0,1.5,58.64,460874.99
0.0,0,25.0,18.65,0,1.5,58.64,460179.65
0.0,0,25.0,18.65,0,1.5,58.64,457819.11
0.0,0,25.0,18.65,0,1.5,58.64,462731.95
0.0,0,25.0,18.65,0,1.5,58.64,460000.4
0.0,0,25.0,18.65,0,1.5,58.64,460398.57
0.0,0,25.0,18.65,0,1.5,58.64,460030.04
0.0,0,25.0,18.65,0,1.5,58.64,458782.18
0.0,0,25.0,18.65,0,1.5,58.64,461824.46
0.0,0,25.0,18.65,0,1.5,58.64,460190.95
0.0,0,25.0,18.65,0,1.5,58.64,460298.79
0.0,0,25.0,18.65,0,1.5,58.64,460267.19
0.0,0,25.0,18.65,0,1.5,58.64,456841.47
0.0,0,25.0,18.65,0,1.5,58.64,463526.42
0.0,0,25.0,18.65,0,1.5,58.64,460255.63
0.0,0,25.0,18.65,0,1.5,58.64,459626.97
0.0,0,25.0,18.65,0,1.5,58.64,460706.36
0.0,0,25.0,18.65,0,1.5,58.64,460179.2
0.0,0,25.0,18.65,0,1.5,58.64,460266.9
0.0,0,25.0,18.65,0,1.5,58.64,460185.38
0.0,0,25.0,18.65,0,1.5,58.64,460364.76
0.0,0,25.0,18.65,0,1.5,58.64,458981.74
0.0,0,25.0,18.65,0,1.5,58.64,461471.81
0.0,0,25.0,18.65,0,1.5,58.64,458110.67
0.0,0,25.0,18.65,0,1.5,58.64,462456.45
0.0,0,25.0,18.65,0,1.5,58.64,460152.73
0.0,0,25.0,18.65,0,1.5,58.64,460123.6
0.0,0,25.0,18.65,0,1.5,58.64,460134.17
0.0,0,25.0,18.65,0,1.5,58.64,458212.49
0.0,0,25.0,18.65,0,1.5,58.64,461452.59
0.0,0,25.0,18.65,0,1.5,58.64,459933.72
0.0,0,25.0,18.65,0,1.5,58.64,461255.07
0.0,0,25.0,18.65,0,1.5,58.64,460565.25
0.0,0,25.0,18.65,0,1.5,58.64,460170.99
0.0,0,25.0,18.65,0,1.5,58.64,460347.47
0.0,0,25.0,18.65,0,1.5,58.64,460132.3
0.0,0,25.0,18.65,0,1.5,58.64,460097.34
0.0,0,25.0,18.65,0,1.5,58.64,460074.28
0.0,0,25.0,18.65,0,1.5,58.64,460335.24
