time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
111000,0,0,25,9,0,1.5,110691,5549.02
112000,0,0,25,9,0,1.5,110692,5548.61
113000,0,0,25,9,0,1.5,110695,5549.02
114000,0,0,25,9,0,1.5,110692,5549.02
115000,0,0,25,9,0,1.5,110692,5548.61
116000,0,0,25,9,0,1.5,110691,5549.02
117000,0,0,25,9,0,1.5,110692,5548.61
118000,0,0,25,9,0,1.5,110695,5549.02
119000,0,0,25,9,0,1.5,110692,5549.02
120000,0,0,25,9,0,1.5,110692,5548.61
121000,0,0,25,9,0,1.5,110695,5549.02
122000,0,0,25,9,0,1.5,110692,5549.02
123000,0,0,25,9,0,1.5,110691,5548.61
124000,0,0,25,9,0,1.5,110692,5549.02
125000,0,0,25,9,0,1.5,110695,5549.02
126000,0,0,25,9,0,1.5,110692,5548.61
127000,0,0,25,9,0,1.5,110692,5549.02
128000,0,0,25,9,0,1.5,110691,5548.61
129000,0,0,25,9,0,1.5,110697,5549.02
130000,0,0,25,9,0,1.5,110691,5549.02
131000,0,0,25,9,0,1.5,110692,5548.61
132000,0,0,25,9,0,1.5,110695,5549.02
133000,0,0,25,9,0,1.5,110692,5549.02
134000,0,0,25,9,0,1.5,110692,5548.61
135000,0,0,25,9,0,1.5,110691,5549.02
136000,0,0,25,9,0,1.5,110692,5548.61
137000,0,0,25,9,0,1.5,110695,5549.02
138000,0,0,25,9,0,1.5,110692,5549.02
139000,0,0,25,9,0,1.5,110692,5548.61
140000,0,0,25,9,0,1.5,110695,5549.02
141000,0,0,25,9,0,1.5,110692,5549.02
142000,0,0,25,9,0,1.5,110691,5548.61
143000,0,0,25,9,0,1.5,110692,5549.02
144000,0,0,25,9,0,1.5,110695,5549.02
145000,0,0,25,9,0,1.5,110692,5548.61
146000,0,0,25,9,0,1.5,110692,5549.02
147000,0,0,25,9,0,1.5,110691,5548.61
148000,0,0,25,9,0,1.5,110692,5549.02
149000,0,0,25,9,0,1.5,110695,5549.02
150000,0,0,25,9,0,1.5,110692,5548.61
151000,0,0,25,9,0,1.5,110695,5549.02
152000,0,0,25,9,0,1.5,110692,5549.02
153000,0,0,25,9,0,1.5,110692,5548.61
154000,0,0,25,9,0,1.5,110691,5549.02
155000,0,0,25,9,0,1.5,110692,5548.61
156000,0,0,25,9,0,1.5,110695,5549.02
157000,0,0,25,9,0,1.5,110692,5549.02
158000,0,0,25,9,0,1.5,110692,5548.61
159000,0,0,25,9,0,1.5,110691,5549.02
160000,0,0,25,9,0,1.5,110697,5549.02
161000,0,0,25,9,0,1.5,110691,5548.61
162000,0,0,25,9,0,1.5,110692,5549.02
163000,0,0,25,9,0,1.5,110695,5549.02
164000,0,0,25,9,0,1.5,110692,5548.61
165000,0,0,25,9,0,1.5,110692,5549.02
166000,0,0,25,9,0,1.5,110691,5548.61
167000,0,0,25,9,0,1.5,110692,5549.02
168000,0,0,25,9,0,1.5,110695,5549.02
169000,0,0,25,9,0,1.5,110692,5548.61
170000,0,0,25,9,0,1.5,110692,5549.02
171000,0,0,25,9,0,1.5,110695,5549.02
172000,0,0,25,9,0,1.5,110692,5548.61
173000,0,0,25,9,0,1.5,110691,5549.02
174000,0,0,25,9,0,1.5,110692,5548.61
175000,0,0,25,9,0,1.5,110695,5549.02
176000,0,0,25,9,0,1.5,110692,5549.02
177000,0,0,25,9,0,1.5,110692,5548.61
178000,0,0,25,9,0,1.5,110691,5549.02
179000,0,0,25,9,0,1.5,110697,5549.02
180000,0,0,25,9,0,1.5,110691,5548.61
181000,0,0,25,9,0,1.5,110692,5549.02
182000,0,0,25,9,0,1.5,110695,5549.02
183000,0,0,25,9,0,1.5,110692,5548.61
184000,0,0,25,9,0,1.5,110692,5549.02
185000,0,0,25,9,0,1.5,110691,5548.61
186000,0,0,25,9,0,1.5,110692,5549.02
187000,0,0,25,9,0,1.5,110695,5549.02
188000,0,0,25,9,0,1.5,110692,5548.61
189000,0,0,25,9,0,1.5,110692,5549.02
190000,0,0,25,9,0,1.5,110695,5549.02
191000,0,0,25,9,0,1.5,110692,5548.61
192000,0,0,25,9,0,1.5,110691,5549.02
193000,0,0,25,9,0,1.5,110692,5548.61
194000,0,0,25,9,0,1.5,110695,5549.02
195000,0,0,25,9,0,1.5,110692,5549.02
196000,0,0,25,9,0,1.5,110692,5548.61
197000,0,0,25,9,0,1.5,110691,5549.02
198000,0,0,25,9,0,1.5,110692,5548.61
199000,0,0,25,9,0,1.5,110695,5549.02
200000,0,0,25,9,0,1.5,110692,5549.02
201000,0,0,25,9,0,1.5,110695,5549.02
202000,0,0,25,9,0,1.5,110692,5548.61
203000,0,0,25,9,0,1.5,110692,5549.02
204000,0,0,25,9,0,1.5,110691,5548.61
205000,0,0,25,9,0,1.5,110692,5549.02
206000,0,0,25,9,0,1.5,110695,5549.02
207000,0,0,25,9,0,1.5,110692,5548.61
208000,0,0,25,9,0,1.5,110692,5549.02
209000,0,0,25,9,0,1.5,110691,5548.61
210000,0,0,25,9,0,1.5,110697,5549.02
211000,0,0,25,9,0,1.5,110691,5549.02
212000,0,0,25,9,0,1.5,110692,5548.61
213000,0,0,25,9,0,1.5,110695,5549.02
214000,0,0,25,9,0,1.5,110692,5549.02
215000,0,0,25,9,0,1.5,110692,5548.61
216000,0,0,25,9,0,1.5,110691,5549.02
217000,0,0,25,9,0,1.5,110692,5548.61
218000,0,0,25,9,0,1.5,110695,5549.02
219000,0,0,25,9,0,1.5,110692,5549.02
220000,0,0,25,9,0,1.5,110692,5548.61
221000,0,0,25,9,0,1.5,110695,5549.02
222000,0,0,25,9,0,1.5,110692,5549.02
223000,0,0,25,9,0,1.5,110691,5548.61
224000,0,0,25,9,0,1.5,110692,5549.02
225000,0,0,25,9,0,1.5,110695,5549.02
226000,0,0,25,9,0,1.5,110692,5548.61
227000,0,0,25,9,0,1.5,110692,5549.02
228000,0,0,25,9,0,1.5,110691,5548.61
229000,0,0,25,9,0,1.5,110697,5549.02
230000,0,0,25,9,0,1.5,110691,5549.02
231000,0,0,25,9,0,1.5,110692,5548.61
232000,0,0,25,9,0,1.5,110695,5549.02
233000,0,0,25,9,0,1.5,110692,5549.02
234000,0,0,25,9,0,1.5,110692,5548.61
235000,0,0,25,9,0,1.5,110691,5549.02
236000,0,0,25,9,0,1.5,110692,5548.61
237000,0,0,25,9,0,1.5,110695,5549.02
238000,0,0,25,9,0,1.5,110692,5549.02
239000,0,0,25,9,0,1.5,110692,5548.61
240000,0,0,25,9,0,1.5,110695,5549.02
241000,0,0,25,9,0,1.5,110692,5549.02
242000,0,0,25,9,0,1.5,110691,5548.61
243000,0,0,25,9,0,1.5,110692,5549.02
244000,0,0,25,9,0,1.5,110695,5549.02
245000,0,0,25,9,0,1.5,110692,5548.61
246000,0,0,25,9,0,1.5,110692,5549.02
247000,0,0,25,9,0,1.5,110691,5548.61
248000,0,0,25,9,0,1.5,110692,5549.02
249000,0,0,25,9,0,1.5,110695,5549.02
250000,0,0,25,9,0,1.5,110692,5548.61
251000,0,0,25,9,0,1.5,110695,5549.02
252000,0,0,25,9,0,1.5,110692,5549.02
253000,0,0,25,9,0,1.5,110692,5548.61
254000,0,0,25,9,0,1.5,110691,5549.02
255000,0,0,25,9,0,1.5,110692,5548.61
256000,0,0,25,9,0,1.5,110695,5549.02
257000,0,0,25,9,0,1.5,110692,5549.02
258000,0,0,25,9,0,1.5,110692,5548.61
259000,0,0,25,9,0,1.5,110691,5549.02
260000,0,0,25,9,0,1.5,110697,5549.02
261000,0,0,25,9,0,1.5,110691,5548.61
262000,0,0,25,9,0,1.5,110692,5549.02
263000,0,0,25,9,0,1.5,110695,5549.02
264000,0,0,25,9,0,1.5,110692,5548.61
265000,0,0,25,9,0,1.5,110692,5549.02
266000,0,0,25,9,0,1.5,110691,5548.61
267000,0,0,25,9,0,1.5,110692,5549.02
268000,0,0,25,9,0,1.5,110695,5549.02
269000,0,0,25,9,0,1.5,110692,5548.61
270000,0,0,25,9,0,1.5,110692,5549.02
271000,0,0,25,9,0,1.5,110695,5549.02
272000,0,0,25,9,0,1.5,110692,5548.61
273000,0,0,25,9,0,1.5,110691,5549.02
274000,0,0,25,9,0,1.5,110692,5548.61
275000,0,0,25,9,0,1.5,110695,5549.02
276000,0,0,25,9,0,1.5,110692,5549.02
277000,0,0,25,9,0,1.5,110692,5548.61
278000,0,0,25,9,0,1.5,110691,5549.02
279000,0,0,25,9,0,1.5,110697,5549.02
280000,0,0,25,9,0,1.5,110691,5548.61
281000,0,0,25,9,0,1.5,110692,5549.02
282000,0,0,25,9,0,1.5,110695,5549.02
283000,0,0,25,9,0,1.5,110692,5548.61
284000,0,0,25,9,0,1.5,110692,5549.02
285000,0,0,25,9,0,1.5,110691,5548.61
286000,0,0,25,9,0,1.5,110692,5549.02
287000,0,0,25,9,0,1.5,110695,5549.02
288000,0,0,25,9,0,1.5,110692,5548.61
289000,0,0,25,9,0,1.5,110692,5549.02
290000,0,0,25,9,0,1.5,110695,5549.02
291000,0,0,25,9,0,1.5,110692,5548.61
292000,0,0,25,9,0,1.5,110691,5549.02
293000,0,0,25,9,0,1.5,110692,5548.61
294000,0,0,25,9,0,1.5,110695,5549.02
295000,0,0,25,9,0,1.5,110692,5549.02
296000,0,0,25,9,0,1.5,110692,5548.61
297000,0,0,25,9,0,1.5,110691,5549.02
298000,0,0,25,9,0,1.5,110692,5548.61
299000,0,0,25,9,0,1.5,110695,5549.02
300000,0,0,25,9,0,1.5,110692,5549.02
301000,0,0,25,9,0,1.5,110695,5549.02
302000,0,0,25,9,0,1.5,110692,5548.61
303000,0,0,25,9,0,1.5,110692,5549.02
304000,0,0,25,9,0,1.5,110691,5548.61
305000,0,0,25,9,0,1.5,110692,5549.02
306000,0,0,25,9,0,1.5,110695,5549.02
307000,0,0,25,9,0,1.5,110692,5548.61
308000,0,0,25,9,0,1.5,110692,5549.02
309000,0,0,25,9,0,1.5,110691,5548.61
310000,0,0,25,9,0,1.5,110697,5549.02
311000,0,0,25,9,0,1.5,110691,5549.02
312000,0,0,25,9,0,1.5,110692,5548.61
313000,0,0,25,9,0,1.5,110695,5549.02
314000,0,0,25,9,0,1.5,110692,5549.02
315000,0,0,25,9,0,1.5,110692,5548.61
316000,0,0,25,9,0,1.5,110691,5549.02
317000,0,0,25,9,0,1.5,110692,5548.61
318000,0,0,25,9,0,1.5,110695,5549.02
319000,0,0,25,9,0,1.5,110692,5549.02
320000,0,0,25,9,0,1.5,110692,5548.61
321000,0,0,25,9,0,1.5,110695,5549.02
322000,0,0,25,9,0,1.5,110692,5549.02
323000,0,0,25,9,0,1.5,110691,5548.61
324000,0,0,25,9,0,1.5,110692,5549.02
325000,0,0,25,9,0,1.5,110695,5549.02
326000,0,0,25,9,0,1.5,110692,5548.61
327000,0,0,25,9,0,1.5,110692,5549.02
328000,0,0,25,9,0,1.5,110691,5548.61
329000,0,0,25,9,0,1.5,110697,5549.02
330000,0,0,25,9,0,1.5,110691,5549.02
331000,0,0,25,9,0,1.5,110692,5548.61
332000,0,0,25,9,0,1.5,110695,5549.02
333000,0,0,25,9,0,1.5,110692,5549.02
334000,0,0,25,9,0,1.5,110692,5548.61
335000,0,0,25,9,0,1.5,110691,5549.02
336000,0,0,25,9,0,1.5,110692,5548.61
337000,0,0,25,9,0,1.5,110695,5549.02
338000,0,0,25,9,0,1.5,110692,5549.02
339000,0,0,25,9,0,1.5,110692,5548.61
340000,0,0,25,9,0,1.5,110695,5549.02
341000,0,0,25,9,0,1.5,110692,5549.02
342000,0,0,25,9,0,1.5,110691,5548.61
343000,0,0,25,9,0,1.5,110692,5549.02
344000,0,0,25,9,0,1.5,110695,5549.02
345000,0,0,25,9,0,1.5,110692,5548.61
346000,0,0,25,9,0,1.5,110692,5549.02
347000,0,0,25,9,0,1.5,110691,5548.61
348000,0,0,25,9,0,1.5,110692,5549.02
349000,0,0,25,9,0,1.5,110695,5549.02
350000,0,0,25,9,0,1.5,110692,5548.61
