time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
163000,0,0,25,56,0,1.5,0,519129
164000,0,0,25,56,0,1.5,0,519118
165000,0,0,25,56,0,1.5,0,519129
166000,0,0,25,56,0,1.5,0,519118
167000,0,0,25,56,0,1.5,0,519118
168000,0,0,25,56,0,1.5,0,519129
169000,0,0,25,56,0,1.5,0,519118
170000,0,0,25,56,0,1.5,0,519129
171000,0,0,25,56,0,1.5,0,519118
172000,0,0,25,56,0,1.5,0,519118
173000,0,0,25,56,0,1.5,0,519129
174000,0,0,25,56,0,1.5,0,519118
175000,0,0,25,56,0,1.5,0,519129
176000,0,0,25,56,0,1.5,0,519118
177000,0,0,25,56,0,1.5,0,519118
178000,0,0,25,56,0,1.5,0,519129
179000,0,0,25,56,0,1.5,0,519118
180000,0,0,25,56,0,1.5,0,519129
181000,0,0,25,56,0,1.5,0,519118
182000,0,0,25,56,0,1.5,0,519118
183000,0,0,25,56,0,1.5,0,519129
184000,0,0,25,56,0,1.5,0,519118
185000,0,0,25,56,0,1.5,0,519129
186000,0,0,25,56,0,1.5,0,519118
187000,0,0,25,56,0,1.5,0,519118
188000,0,0,25,56,0,1.5,0,519129
189000,0,0,25,56,0,1.5,0,519118
190000,0,0,25,56,0,1.5,0,519129
191000,0,0,25,56,0,1.5,0,519118
192000,0,0,25,56,0,1.5,0,519118
193000,0,0,25,56,0,1.5,0,519129
194000,0,0,25,56,0,1.5,0,519118
195000,0,0,25,56,0,1.5,0,519118
196000,0,0,25,56,0,1.5,0,519129
197000,0,0,25,56,0,1.5,0,519118
198000,0,0,25,56,0,1.5,0,519129
199000,0,0,25,56,0,1.5,0,519118
200000,0,0,25,56,0,1.5,0,519118
201000,0,0,25,56,0,1.5,0,519129
202000,0,0,25,56,0,1.5,0,519118
203000,0,0,25,56,0,1.5,0,519129
204000,0,0,25,56,0,1.5,0,519118
205000,0,0,25,56,0,1.5,0,519118
206000,0,0,25,56,0,1.5,0,519129
207000,0,0,25,56,0,1.5,0,519118
208000,0,0,25,56,0,1.5,0,519129
209000,0,0,25,56,0,1.5,0,519118
210000,0,0,25,56,0,1.5,0,519118
211000,0,0,25,56,0,1.5,0,519129
212000,0,0,25,56,0,1.5,0,519118
213000,0,0,25,56,0,1.5,0,519129
214000,0,0,25,56,0,1.5,0,519118
215000,0,0,25,56,0,1.5,0,519118
216000,0,0,25,56,0,1.5,0,519129
217000,0,0,25,56,0,1.5,0,519118
218000,0,0,25,56,0,1.5,0,519129
219000,0,0,25,56,0,1.5,0,519118
220000,0,0,25,56,0,1.5,0,519118
221000,0,0,25,56,0,1.5,0,519129
222000,0,0,25,56,0,1.5,0,519118
223000,0,0,25,56,0,1.5,0,519129
224000,0,0,25,56,0,1.5,0,519118
225000,0,0,25,56,0,1.5,0,519118
226000,0,0,25,56,0,1.5,0,519129
227000,0,0,25,56,0,1.5,0,519118
228000,0,0,25,56,0,1.5,0,519129
229000,0,0,25,56,0,1.5,0,519118
230000,0,0,25,56,0,1.5,0,519118
231000,0,0,25,56,0,1.5,0,519129
232000,0,0,25,56,0,1.5,0,519118
233000,0,0,25,56,0,1.5,0,519118
234000,0,0,25,56,0,1.5,0,519129
235000,0,0,25,56,0,1.5,0,519118
236000,0,0,25,56,0,1.5,0,519129
237000,0,0,25,56,0,1.5,0,519118
238000,0,0,25,56,0,1.5,0,519118
239000,0,0,25,56,0,1.5,0,519129
240000,0,0,25,56,0,1.5,0,519118
241000,0,0,25,56,0,1.5,0,519129
242000,0,0,25,56,0,1.5,0,519118
243000,0,0,25,56,0,1.5,0,519118
244000,0,0,25,56,0,1.5,0,519129
245000,0,0,25,56,0,1.5,0,519118
246000,0,0,25,56,0,1.5,0,519129
247000,0,0,25,56,0,1.5,0,519118
248000,0,0,25,56,0,1.5,0,519118
249000,0,0,25,56,0,1.5,0,519129
250000,0,0,25,56,0,1.5,0,519118
251000,0,0,25,56,0,1.5,0,519129
252000,0,0,25,56,0,1.5,0,519118
253000,0,0,25,56,0,1.5,0,519118
254000,0,0,25,56,0,1.5,0,519129
255000,0,0,25,56,0,1.5,0,519118
256000,0,0,25,56,0,1.5,0,519129
257000,0,0,25,56,0,1.5,0,519118
258000,0,0,25,56,0,1.5,0,519118
259000,0,0,25,56,0,1.5,0,519129
260000,0,0,25,56,0,1.5,0,519118
