time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
127000,0,0,25,9,0,1.5,482821,24912.2
128000,0,0,25,9,0,1.5,487265,21759.7
129000,0,0,25,9,0,1.5,482572,24993.3
130000,0,0,25,9,0,1.5,482530,25237.5
131000,0,0,25,9,0,1.5,482738,24749.5
132000,0,0,25,9,0,1.5,487331,21759.7
133000,0,0,25,9,0,1.5,482562,25197.1
134000,0,0,25,9,0,1.5,482730,24627.2
135000,0,0,25,9,0,1.5,482547,25155.9
136000,0,0,25,9,0,1.5,482559,25196.7
137000,0,0,25,9,0,1.5,487227,21637.8
138000,0,0,25,9,0,1.5,482824,24912.2
139000,0,0,25,9,0,1.5,482402,25095.2
140000,0,0,25,9,0,1.5,482609,24972.9
141000,0,0,25,9,0,1.5,487356,21922.8
142000,0,0,25,9,0,1.5,482736,24749.1
143000,0,0,25,9,0,1.5,482569,24993.7
144000,0,0,25,9,0,1.5,482530,25237.5
145000,0,0,25,9,0,1.5,482738,24749.1
146000,0,0,25,9,0,1.5,487330,21760.1
147000,0,0,25,9,0,1.5,482559,25196.7
148000,0,0,25,9,0,1.5,482733,24627.2
149000,0,0,25,9,0,1.5,482547,25155.9
150000,0,0,25,9,0,1.5,487174,21861.6
151000,0,0,25,9,0,1.5,482612,24973.3
152000,0,0,25,9,0,1.5,482825,24911.7
153000,0,0,25,9,0,1.5,482397,25095.2
154000,0,0,25,9,0,1.5,487434,21658.2
155000,0,0,25,9,0,1.5,482534,25237.5
156000,0,0,25,9,0,1.5,482733,24749.5
157000,0,0,25,9,0,1.5,482572,24993.3
158000,0,0,25,9,0,1.5,487319,21963.1
159000,0,0,25,9,0,1.5,482733,24627.2
160000,0,0,25,9,0,1.5,482547,25156.4
161000,0,0,25,9,0,1.5,482559,25196.7
162000,0,0,25,9,0,1.5,482733,24627.2
163000,0,0,25,9,0,1.5,487319,21922.8
164000,0,0,25,9,0,1.5,482400,25095.2
165000,0,0,25,9,0,1.5,482614,24972.9
166000,0,0,25,9,0,1.5,482821,24912.2
167000,0,0,25,9,0,1.5,487265,21759.7
168000,0,0,25,9,0,1.5,482572,24993.3
169000,0,0,25,9,0,1.5,482530,25237.5
170000,0,0,25,9,0,1.5,482738,24749.5
171000,0,0,25,9,0,1.5,487331,21759.7
172000,0,0,25,9,0,1.5,482562,25197.1
173000,0,0,25,9,0,1.5,482730,24627.2
174000,0,0,25,9,0,1.5,482547,25155.9
175000,0,0,25,9,0,1.5,482559,25196.7
176000,0,0,25,9,0,1.5,487227,21637.8
177000,0,0,25,9,0,1.5,482824,24912.2
178000,0,0,25,9,0,1.5,482402,25095.2
179000,0,0,25,9,0,1.5,482609,24972.9
180000,0,0,25,9,0,1.5,487356,21922.8
181000,0,0,25,9,0,1.5,482736,24749.1
182000,0,0,25,9,0,1.5,482569,24993.7
183000,0,0,25,9,0,1.5,482530,25237.5
184000,0,0,25,9,0,1.5,482738,24749.1
185000,0,0,25,9,0,1.5,487330,21760.1
186000,0,0,25,9,0,1.5,482559,25196.7
187000,0,0,25,9,0,1.5,482733,24627.2
188000,0,0,25,9,0,1.5,482547,25155.9
189000,0,0,25,9,0,1.5,487174,21861.6
190000,0,0,25,9,0,1.5,482612,24973.3
191000,0,0,25,9,0,1.5,482825,24911.7
192000,0,0,25,9,0,1.5,482397,25095.2
193000,0,0,25,9,0,1.5,487434,21658.2
194000,0,0,25,9,0,1.5,482534,25237.5
195000,0,0,25,9,0,1.5,482733,24749.5
196000,0,0,25,9,0,1.5,482572,24993.3
197000,0,0,25,9,0,1.5,487319,21963.1
198000,0,0,25,9,0,1.5,482733,24627.2
199000,0,0,25,9,0,1.5,482547,25156.4
200000,0,0,25,9,0,1.5,482559,25196.7
