time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
2000,0,0,25,56,0,1.5,95047.7,0
3000,0,0,25,56,0,1.5,93951,0
4000,0,0,25,56,0,1.5,105935,0
5000,0,0,25,56,0,1.5,98851.9,0
6000,0,0,25,56,0,1.5,95596,0
7000,0,0,25,56,0,1.5,95607.5,0
8000,0,0,25,56,0,1.5,96098.7,0
9000,0,0,25,56,0,1.5,97755.2,0
10000,0,0,25,56,0,1.5,99948.6,0
11000,0,0,25,56,0,1.5,96098.7,0
12000,0,0,25,56,0,1.5,97481,0
13000,0,0,25,56,0,1.5,98863.3,0
14000,0,0,25,56,0,1.5,97229.7,0
15000,0,0,25,56,0,1.5,99400.2,0
16000,0,0,25,56,0,1.5,98863.3,0
17000,0,0,25,56,0,1.5,99400.2,0
18000,0,0,25,56,0,1.5,98600.5,0
19000,0,0,25,56,0,1.5,96932.6,0
20000,0,0,25,56,0,1.5,95596,0
21000,0,0,25,56,0,1.5,91197.8,0
22000,0,0,25,56,0,1.5,103730,0
23000,0,0,25,56,0,1.5,95847.4,0
24000,0,0,25,56,0,1.5,96407.1,0
25000,0,0,25,56,0,1.5,101308,0
26000,0,0,25,56,0,1.5,97469.6,0
27000,0,0,25,56,0,1.5,100508,0
28000,0,0,25,56,0,1.5,96955.5,0
29000,0,0,25,56,0,1.5,88490.3,0
30000,0,0,25,56,0,1.5,106734,0
31000,0,0,25,56,0,1.5,98292.1,0
32000,0,0,25,56,0,1.5,98303.5,0
33000,0,0,25,56,0,1.5,94236.6,0
34000,0,0,25,56,0,1.5,100223,0
35000,0,0,25,56,0,1.5,92557.2,0
36000,0,0,25,56,0,1.5,105912,0
37000,0,0,25,56,0,1.5,96372.9,0
38000,0,0,25,56,0,1.5,97503.8,0
39000,0,0,25,56,0,1.5,100771,0
40000,0,0,25,56,0,1.5,99137.5,0
41000,0,0,25,56,0,1.5,96932.6,0
42000,0,0,25,56,0,1.5,96110.1,0
43000,0,0,25,56,0,1.5,98040.8,0
44000,0,0,25,56,0,1.5,96121.5,0
45000,0,0,25,56,0,1.5,92580.1,0
46000,0,0,25,56,0,1.5,95264.7,0
47000,0,0,25,56,0,1.5,97481,0
48000,0,0,25,56,0,1.5,99902.9,0
49000,0,0,25,56,0,1.5,97206.8,0
50000,0,0,25,56,0,1.5,100234,0
51000,0,0,25,56,0,1.5,96944.1,0
52000,0,0,25,56,0,1.5,98577.7,0
53000,0,0,25,56,0,1.5,98052.2,0
54000,0,0,25,56,0,1.5,101022,0
55000,0,0,25,56,0,1.5,96692.7,0
56000,0,0,25,56,0,1.5,100497,0
57000,0,0,25,56,0,1.5,95584.6,0
58000,0,0,25,56,0,1.5,100760,0
59000,0,0,25,56,0,1.5,99674.4,0
60000,0,0,25,56,0,1.5,98863.3,0
61000,0,0,25,56,0,1.5,96121.5,0
62000,0,0,25,56,0,1.5,96372.9,0
63000,0,0,25,56,0,1.5,96669.9,0
64000,0,0,25,56,0,1.5,91517.7,0
65000,0,0,25,56,0,1.5,98314.9,0
66000,0,0,25,56,0,1.5,101834,0
67000,0,0,25,56,0,1.5,97492.4,0
68000,0,0,25,56,0,1.5,97755.2,0
69000,0,0,25,56,0,1.5,94727.8,0
70000,0,0,25,56,0,1.5,91220.6,0
71000,0,0,25,56,0,1.5,102119,0
72000,0,0,25,56,0,1.5,99400.2,0
73000,0,0,25,56,0,1.5,99685.8,0
74000,0,0,25,56,0,1.5,100211,0
75000,0,0,25,56,0,1.5,98040.8,0
76000,0,0,25,56,0,1.5,95596,0
77000,0,0,25,56,0,1.5,94499.3,0
78000,0,0,25,56,0,1.5,103204,0
79000,0,0,25,56,0,1.5,98314.9,0
80000,0,0,25,56,0,1.5,99126,0
81000,0,0,25,56,0,1.5,98863.3,0
82000,0,0,25,56,0,1.5,98017.9,0
83000,0,0,25,56,0,1.5,90409.5,0
84000,0,0,25,56,0,1.5,107546,0
85000,0,0,25,56,0,1.5,98566.3,0
86000,0,0,25,56,0,1.5,96681.3,0
87000,0,0,25,56,0,1.5,96669.9,0
88000,0,0,25,56,0,1.5,97778,0
89000,0,0,25,56,0,1.5,100497,0
90000,0,0,25,56,0,1.5,99400.2,0
91000,0,0,25,56,0,1.5,98040.8,0
92000,0,0,25,56,0,1.5,98029.3,0
93000,0,0,25,56,0,1.5,94225.2,0
94000,0,0,25,56,0,1.5,96681.3,0
95000,0,0,25,56,0,1.5,104301,0
96000,0,0,25,56,0,1.5,98863.3,0
97000,0,0,25,56,0,1.5,98292.1,0
98000,0,0,25,56,0,1.5,97492.4,0
99000,0,0,25,56,0,1.5,98577.7,0
100000,0,0,25,56,0,1.5,101045,0
101000,0,0,25,56,0,1.5,101308,0
102000,0,0,25,56,0,1.5,99948.6,0
103000,0,0,25,56,0,1.5,96944.1,0
104000,0,0,25,56,0,1.5,98040.8,0
105000,0,0,25,56,0,1.5,99960,0
106000,0,0,25,56,0,1.5,98303.5,0
107000,0,0,25,56,0,1.5,95299,0
108000,0,0,25,56,0,1.5,99114.6,0
109000,0,0,25,56,0,1.5,97755.2,0
110000,0,0,25,56,0,1.5,98840.4,0
111000,0,0,25,56,0,1.5,95584.6,0
112000,0,0,25,56,0,1.5,102382,0
113000,0,0,25,56,0,1.5,99674.4,0
114000,0,0,25,56,0,1.5,99137.5,0
115000,0,0,25,56,0,1.5,95858.8,0
116000,0,0,25,56,0,1.5,99925.7,0
117000,0,0,25,56,0,1.5,98863.3,0
118000,0,0,25,56,0,1.5,101045,0
119000,0,0,25,56,0,1.5,99663,0
120000,0,0,25,56,0,1.5,96407.1,0
121000,0,0,25,56,0,1.5,84926,0
122000,0,0,25,56,0,1.5,96407.1,0
123000,0,0,25,56,0,1.5,102359,0
124000,0,0,25,56,0,1.5,101297,0
125000,0,0,25,56,0,1.5,98863.3,0
126000,0,0,25,56,0,1.5,98863.3,0
127000,0,0,25,56,0,1.5,97206.8,0
128000,0,0,25,56,0,1.5,92602.9,0
129000,0,0,25,56,0,1.5,104027,0
130000,0,0,25,56,0,1.5,97469.6,0
131000,0,0,25,56,0,1.5,97503.8,0
132000,0,0,25,56,0,1.5,96692.7,0
133000,0,0,25,56,0,1.5,91780.4,0
134000,0,0,25,56,0,1.5,104507,0
135000,0,0,25,56,0,1.5,90957.9,0
136000,0,0,25,56,0,1.5,103204,0
137000,0,0,25,56,0,1.5,96418.6,0
138000,0,0,25,56,0,1.5,98303.5,0
139000,0,0,25,56,0,1.5,94465.1,0
140000,0,0,25,56,0,1.5,100725,0
141000,0,0,25,56,0,1.5,98600.5,0
142000,0,0,25,56,0,1.5,96669.9,0
143000,0,0,25,56,0,1.5,98017.9,0
144000,0,0,25,56,0,1.5,96144.4,0
145000,0,0,25,56,0,1.5,101285,0
146000,0,0,25,56,0,1.5,97218.2,0
147000,0,0,25,56,0,1.5,97766.6,0
148000,0,0,25,56,0,1.5,96955.5,0
149000,0,0,25,56,0,1.5,86593.9,0
150000,0,0,25,56,0,1.5,107031,0
151000,0,0,25,56,0,1.5,97743.7,0
152000,0,0,25,56,0,1.5,95002,0
153000,0,0,25,56,0,1.5,97469.6,0
154000,0,0,25,56,0,1.5,98314.9,0
155000,0,0,25,56,0,1.5,95310.4,0
156000,0,0,25,56,0,1.5,96647,0
157000,0,0,25,56,0,1.5,97469.6,0
158000,0,0,25,56,0,1.5,95573.2,0
159000,0,0,25,56,0,1.5,98851.9,0
160000,0,0,25,56,0,1.5,97206.8,0
161000,0,0,25,56,0,1.5,96658.5,0
162000,0,0,25,56,0,1.5,97732.3,0
163000,0,0,25,56,0,1.5,99388.8,0
164000,0,0,25,56,0,1.5,99925.7,0
165000,0,0,25,56,0,1.5,99126,0
166000,0,0,25,56,0,1.5,96932.6,0
167000,0,0,25,56,0,1.5,98863.3,0
168000,0,0,25,56,0,1.5,96110.1,0
169000,0,0,25,56,0,1.5,101319,0
170000,0,0,25,56,0,1.5,99411.6,0
171000,0,0,25,56,0,1.5,99103.2,0
172000,0,0,25,56,0,1.5,97492.4,0
173000,0,0,25,56,0,1.5,99960,0
174000,0,0,25,56,0,1.5,97766.6,0
175000,0,0,25,56,0,1.5,92842.8,0
176000,0,0,25,56,0,1.5,100486,0
177000,0,0,25,56,0,1.5,97732.3,0
178000,0,0,25,56,0,1.5,98577.7,0
179000,0,0,25,56,0,1.5,94487.9,0
180000,0,0,25,56,0,1.5,100725,0
181000,0,0,25,56,0,1.5,98840.4,0
182000,0,0,25,56,0,1.5,97481,0
183000,0,0,25,56,0,1.5,88501.7,0
184000,0,0,25,56,0,1.5,107843,0
185000,0,0,25,56,0,1.5,96372.9,0
186000,0,0,25,56,0,1.5,97755.2,0
187000,0,0,25,56,0,1.5,93128.4,0
188000,0,0,25,56,0,1.5,97766.6,0
189000,0,0,25,56,0,1.5,104027,0
190000,0,0,25,56,0,1.5,100771,0
191000,0,0,25,56,0,1.5,98851.9,0
192000,0,0,25,56,0,1.5,91780.4,0
193000,0,0,25,56,0,1.5,107009,0
194000,0,0,25,56,0,1.5,98589.1,0
195000,0,0,25,56,0,1.5,98326.4,0
196000,0,0,25,56,0,1.5,96133,0
197000,0,0,25,56,0,1.5,101582,0
198000,0,0,25,56,0,1.5,99126,0
199000,0,0,25,56,0,1.5,99388.8,0
200000,0,0,25,56,0,1.5,98314.9,0
201000,0,0,25,56,0,1.5,96395.7,0
202000,0,0,25,56,0,1.5,96098.7,0
203000,0,0,25,56,0,1.5,97766.6,0
204000,0,0,25,56,0,1.5,96669.9,0
205000,0,0,25,56,0,1.5,95310.4,0
206000,0,0,25,56,0,1.5,99366,0
207000,0,0,25,56,0,1.5,97755.2,0
208000,0,0,25,56,0,1.5,100474,0
209000,0,0,25,56,0,1.5,98840.4,0
210000,0,0,25,56,0,1.5,97766.6,0
211000,0,0,25,56,0,1.5,99948.6,0
212000,0,0,25,56,0,1.5,98851.9,0
213000,0,0,25,56,0,1.5,96098.7,0
214000,0,0,25,56,0,1.5,95824.5,0
215000,0,0,25,56,0,1.5,98840.4,0
216000,0,0,25,56,0,1.5,90957.9,0
217000,0,0,25,56,0,1.5,102930,0
218000,0,0,25,56,0,1.5,102108,0
219000,0,0,25,56,0,1.5,96955.5,0
220000,0,0,25,56,0,1.5,98314.9,0
221000,0,0,25,56,0,1.5,95584.6,0
222000,0,0,25,56,0,1.5,99091.8,0
223000,0,0,25,56,0,1.5,97206.8,0
224000,0,0,25,56,0,1.5,96944.1,0
225000,0,0,25,56,0,1.5,92842.8,0
226000,0,0,25,56,0,1.5,104290,0
227000,0,0,25,56,0,1.5,98017.9,0
228000,0,0,25,56,0,1.5,98269.2,0
229000,0,0,25,56,0,1.5,97195.4,0
230000,0,0,25,56,0,1.5,98817.6,0
231000,0,0,25,56,0,1.5,94453.6,0
232000,0,0,25,56,0,1.5,102919,0
233000,0,0,25,56,0,1.5,97766.6,0
234000,0,0,25,56,0,1.5,99937.2,0
235000,0,0,25,56,0,1.5,99377.4,0
236000,0,0,25,56,0,1.5,98840.4,0
237000,0,0,25,56,0,1.5,98840.4,0
238000,0,0,25,56,0,1.5,97469.6,0
239000,0,0,25,56,0,1.5,88741.6,0
240000,0,0,25,56,0,1.5,103753,0
241000,0,0,25,56,0,1.5,98269.2,0
242000,0,0,25,56,0,1.5,97469.6,0
243000,0,0,25,56,0,1.5,96133,0
244000,0,0,25,56,0,1.5,99937.2,0
245000,0,0,25,56,0,1.5,99937.2,0
246000,0,0,25,56,0,1.5,99674.4,0
247000,0,0,25,56,0,1.5,97503.8,0
248000,0,0,25,56,0,1.5,98829,0
249000,0,0,25,56,0,1.5,100188,0
250000,0,0,25,56,0,1.5,95550.3,0
251000,0,0,25,56,0,1.5,89575.6,0
252000,0,0,25,56,0,1.5,103193,0
253000,0,0,25,56,0,1.5,96110.1,0
254000,0,0,25,56,0,1.5,98314.9,0
255000,0,0,25,56,0,1.5,92854.3,0
256000,0,0,25,56,0,1.5,100440,0
257000,0,0,25,56,0,1.5,99411.6,0
258000,0,0,25,56,0,1.5,95310.4,0
259000,0,0,25,56,0,1.5,86571.1,0
260000,0,0,25,56,0,1.5,98029.3,0
261000,0,0,25,56,0,1.5,105078,0
262000,0,0,25,56,0,1.5,98874.7,0
263000,0,0,25,56,0,1.5,96133,0
264000,0,0,25,56,0,1.5,98577.7,0
265000,0,0,25,56,0,1.5,97732.3,0
266000,0,0,25,56,0,1.5,99674.4,0
267000,0,0,25,56,0,1.5,94762.1,0
268000,0,0,25,56,0,1.5,100223,0
269000,0,0,25,56,0,1.5,97743.7,0
270000,0,0,25,56,0,1.5,97720.9,0
271000,0,0,25,56,0,1.5,96384.3,0
272000,0,0,25,56,0,1.5,96110.1,0
273000,0,0,25,56,0,1.5,98840.4,0
274000,0,0,25,56,0,1.5,98040.8,0
275000,0,0,25,56,0,1.5,99663,0
276000,0,0,25,56,0,1.5,89050.1,0
277000,0,0,25,56,0,1.5,105364,0
278000,0,0,25,56,0,1.5,90969.3,0
279000,0,0,25,56,0,1.5,87644.9,0
280000,0,0,25,56,0,1.5,116011,0
281000,0,0,25,56,0,1.5,97755.2,0
282000,0,0,25,56,0,1.5,97481,0
283000,0,0,25,56,0,1.5,99674.4,0
284000,0,0,25,56,0,1.5,97503.8,0
285000,0,0,25,56,0,1.5,92854.3,0
286000,0,0,25,56,0,1.5,102085,0
287000,0,0,25,56,0,1.5,99948.6,0
288000,0,0,25,56,0,1.5,99126,0
289000,0,0,25,56,0,1.5,99937.2,0
290000,0,0,25,56,0,1.5,96669.9,0
291000,0,0,25,56,0,1.5,96418.6,0
292000,0,0,25,56,0,1.5,98303.5,0
293000,0,0,25,56,0,1.5,99685.8,0
294000,0,0,25,56,0,1.5,92020.3,0
295000,0,0,25,56,0,1.5,102633,0
296000,0,0,25,56,0,1.5,91517.7,0
297000,0,0,25,56,0,1.5,102370,0
298000,0,0,25,56,0,1.5,96932.6,0
299000,0,0,25,56,0,1.5,98577.7,0
300000,0,0,25,56,0,1.5,99663,0
301000,0,0,25,56,0,1.5,99126,0
302000,0,0,25,56,0,1.5,98314.9,0
303000,0,0,25,56,0,1.5,99400.2,0
304000,0,0,25,56,0,1.5,97184,0
305000,0,0,25,56,0,1.5,95047.7,0
306000,0,0,25,56,0,1.5,98017.9,0
307000,0,0,25,56,0,1.5,96909.8,0
308000,0,0,25,56,0,1.5,98863.3,0
309000,0,0,25,56,0,1.5,98554.8,0
310000,0,0,25,56,0,1.5,98052.2,0
311000,0,0,25,56,0,1.5,97492.4,0
312000,0,0,25,56,0,1.5,96921.2,0
313000,0,0,25,56,0,1.5,93414,0
314000,0,0,25,56,0,1.5,100737,0
315000,0,0,25,56,0,1.5,98040.8,0
316000,0,0,25,56,0,1.5,96658.5,0
317000,0,0,25,56,0,1.5,99948.6,0
318000,0,0,25,56,0,1.5,95584.6,0
319000,0,0,25,56,0,1.5,100486,0
320000,0,0,25,56,0,1.5,96407.1,0
321000,0,0,25,56,0,1.5,98314.9,0
322000,0,0,25,56,0,1.5,98052.2,0
323000,0,0,25,56,0,1.5,96372.9,0
324000,0,0,25,56,0,1.5,98840.4,0
325000,0,0,25,56,0,1.5,97206.8,0
326000,0,0,25,56,0,1.5,95813.1,0
327000,0,0,25,56,0,1.5,99674.4,0
328000,0,0,25,56,0,1.5,98851.9,0
329000,0,0,25,56,0,1.5,99126,0
330000,0,0,25,56,0,1.5,96669.9,0
331000,0,0,25,56,0,1.5,98052.2,0
332000,0,0,25,56,0,1.5,99674.4,0
333000,0,0,25,56,0,1.5,95824.5,0
334000,0,0,25,56,0,1.5,98314.9,0
335000,0,0,25,56,0,1.5,99126,0
336000,0,0,25,56,0,1.5,98017.9,0
337000,0,0,25,56,0,1.5,98280.7,0
338000,0,0,25,56,0,1.5,98052.2,0
339000,0,0,25,56,0,1.5,96658.5,0
340000,0,0,25,56,0,1.5,97481,0
341000,0,0,25,56,0,1.5,96944.1,0
342000,0,0,25,56,0,1.5,96372.9,0
343000,0,0,25,56,0,1.5,90957.9,0
344000,0,0,25,56,0,1.5,101559,0
345000,0,0,25,56,0,1.5,95321.9,0
346000,0,0,25,56,0,1.5,96075.8,0
347000,0,0,25,56,0,1.5,90660.9,0
348000,0,0,25,56,0,1.5,102930,0
349000,0,0,25,56,0,1.5,97503.8,0
350000,0,0,25,56,0,1.5,95310.4,0
351000,0,0,25,56,0,1.5,95024.8,0
352000,0,0,25,56,0,1.5,103216,0
353000,0,0,25,56,0,1.5,96384.3,0
354000,0,0,25,56,0,1.5,100211,0
355000,0,0,25,56,0,1.5,100486,0
356000,0,0,25,56,0,1.5,99960,0
357000,0,0,25,56,0,1.5,97766.6,0
358000,0,0,25,56,0,1.5,98840.4,0
359000,0,0,25,56,0,1.5,85497.2,0
360000,0,0,25,56,0,1.5,107557,0
361000,0,0,25,56,0,1.5,102382,0
362000,0,0,25,56,0,1.5,95036.3,0
363000,0,0,25,56,0,1.5,96121.5,0
364000,0,0,25,56,0,1.5,100760,0
365000,0,0,25,56,0,1.5,98314.9,0
366000,0,0,25,56,0,1.5,98040.8,0
367000,0,0,25,56,0,1.5,97766.6,0
368000,0,0,25,56,0,1.5,98326.4,0
369000,0,0,25,56,0,1.5,97218.2,0
370000,0,0,25,56,0,1.5,96669.9,0
371000,0,0,25,56,0,1.5,99663,0
372000,0,0,25,56,0,1.5,100211,0
373000,0,0,25,56,0,1.5,97755.2,0
374000,0,0,25,56,0,1.5,95321.9,0
375000,0,0,25,56,0,1.5,95858.8,0
376000,0,0,25,56,0,1.5,101285,0
377000,0,0,25,56,0,1.5,96361.4,0
378000,0,0,25,56,0,1.5,97492.4,0
379000,0,0,25,56,0,1.5,96658.5,0
380000,0,0,25,56,0,1.5,98851.9,0
381000,0,0,25,56,0,1.5,99114.6,0
382000,0,0,25,56,0,1.5,98577.7,0
383000,0,0,25,56,0,1.5,98589.1,0
384000,0,0,25,56,0,1.5,97778,0
385000,0,0,25,56,0,1.5,97229.7,0
386000,0,0,25,56,0,1.5,98863.3,0
387000,0,0,25,56,0,1.5,97503.8,0
388000,0,0,25,56,0,1.5,99411.6,0
389000,0,0,25,56,0,1.5,98040.8,0
390000,0,0,25,56,0,1.5,99103.2,0
391000,0,0,25,56,0,1.5,100234,0
392000,0,0,25,56,0,1.5,98566.3,0
393000,0,0,25,56,0,1.5,95024.8,0
394000,0,0,25,56,0,1.5,101822,0
395000,0,0,25,56,0,1.5,98017.9,0
396000,0,0,25,56,0,1.5,97206.8,0
397000,0,0,25,56,0,1.5,97743.7,0
398000,0,0,25,56,0,1.5,99663,0
399000,0,0,25,56,0,1.5,97492.4,0
400000,0,0,25,56,0,1.5,98589.1,0
401000,0,0,25,56,0,1.5,99126,0
402000,0,0,25,56,0,1.5,96110.1,0
403000,0,0,25,56,0,1.5,79236.9,0
404000,0,0,25,56,0,1.5,113555,0
