time_ms,x_gNb,y_gNb,z_gNb,x_ue,y_ue,z_ue,throughput_kbps_uplink,throughput_kbps_downlink
2000,0,0,25,56,0,1.5,17528.2,401144
3000,0,0,25,56,0,1.5,19670.1,444481
4000,0,0,25,56,0,1.5,19649.8,444481
5000,0,0,25,56,0,1.5,21402.8,444240
6000,0,0,25,56,0,1.5,22269.3,444127
7000,0,0,25,56,0,1.5,22268.9,444132
8000,0,0,25,56,0,1.5,22150.8,444127
9000,0,0,25,56,0,1.5,22367.9,444132
10000,0,0,25,56,0,1.5,22268.9,444129
11000,0,0,25,56,0,1.5,22270.1,444127
12000,0,0,25,56,0,1.5,22249.3,444132
13000,0,0,25,56,0,1.5,22268.9,444127
14000,0,0,25,56,0,1.5,22269.3,444132
15000,0,0,25,56,0,1.5,22269.3,444129
16000,0,0,25,56,0,1.5,22249.3,444127
17000,0,0,25,56,0,1.5,22269.3,444132
18000,0,0,25,56,0,1.5,22268.9,444127
19000,0,0,25,56,0,1.5,22249.3,444132
20000,0,0,25,56,0,1.5,22269.3,444129
21000,0,0,25,56,0,1.5,22269.7,444132
22000,0,0,25,56,0,1.5,22269.3,444127
23000,0,0,25,56,0,1.5,22249.3,444132
24000,0,0,25,56,0,1.5,22269.3,444127
25000,0,0,25,56,0,1.5,22268.9,444129
26000,0,0,25,56,0,1.5,22249.8,444132
27000,0,0,25,56,0,1.5,22268.9,444127
28000,0,0,25,56,0,1.5,22269.3,444132
29000,0,0,25,56,0,1.5,22268.9,444127
30000,0,0,25,56,0,1.5,22249.3,444132
31000,0,0,25,56,0,1.5,22268.9,444129
32000,0,0,25,56,0,1.5,22269.3,444127
33000,0,0,25,56,0,1.5,22249.8,444132
34000,0,0,25,56,0,1.5,22268.9,444127
35000,0,0,25,56,0,1.5,22268.9,444132
36000,0,0,25,56,0,1.5,22269.3,444129
37000,0,0,25,56,0,1.5,22249.8,444127
38000,0,0,25,56,0,1.5,22268.9,444132
39000,0,0,25,56,0,1.5,22269.3,444127
40000,0,0,25,56,0,1.5,22249.8,444132
41000,0,0,25,56,0,1.5,22269.3,444129
42000,0,0,25,56,0,1.5,22269.3,444127
43000,0,0,25,56,0,1.5,22269.3,444132
44000,0,0,25,56,0,1.5,22249.8,444127
45000,0,0,25,56,0,1.5,22268.9,444132
46000,0,0,25,56,0,1.5,22268.9,444129
47000,0,0,25,56,0,1.5,22249.8,444127
48000,0,0,25,56,0,1.5,22268.9,444132
49000,0,0,25,56,0,1.5,22151.2,444127
50000,0,0,25,56,0,1.5,22387,444132
51000,0,0,25,56,0,1.5,22249.3,444129
52000,0,0,25,56,0,1.5,22268.9,444127
53000,0,0,25,56,0,1.5,22249.8,444132
54000,0,0,25,56,0,1.5,22170.7,444127
55000,0,0,25,56,0,1.5,22367.5,444132
56000,0,0,25,56,0,1.5,22268.9,444129
57000,0,0,25,56,0,1.5,22269.3,444127
58000,0,0,25,56,0,1.5,22249.3,444132
59000,0,0,25,56,0,1.5,22269.7,444127
60000,0,0,25,56,0,1.5,22269.3,444132
61000,0,0,25,56,0,1.5,22268.9,444129
62000,0,0,25,56,0,1.5,22249.8,444127
