file_name,local_host,remote_host,protocol,stream_id,bits_per_second,interval_start,interval_end
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,139441358.90722865,0,1.000138
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106958921.41252969,1.000138,2.000099
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105904055.04247676,2.000099,3.000119
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106955179.12670574,3.000119,4.000115
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106954535.25043926,4.000115,5.000117
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105905330.13175596,5.000117,6.000125
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106953999.7552908,6.000125,7.000132
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106958385.87345956,7.000132,8.000098
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106952508.04708,8.000098,9.000119
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105905115.5106193,9.000119,10.000129
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106954114.50379977,10.000129,11.000135
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106953897.75682285,11.000135,12.000143
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105908719.99860856,12.000143,13.000119
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106952826.78465503,13.000119,14.000137
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106953362.26805791,14.000137,15.00015
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106958067.10274968,15.00015,16.000119
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105906075.00009632,16.000119,17.00012
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106953999.7552908,17.00012,18.000127
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106954535.25043926,18.000127,19.000129
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106956250.14598466,19.000129,20.000115
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105905330.13175596,20.000115,21.000123
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106930800.11508462,21.000123,22.000347
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106979467.2098957,22.000347,23.000116
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106954535.25043926,23.000116,24.000118
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106955070.75094995,24.000118,25.000115
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105905860.37594064,25.000115,26.000118
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106955714.633664,26.000118,27.000109
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106728701.52297702,27.000109,28.002227
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,107156524.55673838,28.002227,29.000344
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105930219.45725138,29.000344,30.000117
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106956894.04289904,30.000117,31.000097
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106952393.30201806,31.000097,32.000119
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106954114.50379977,32.000119,33.000125
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106955070.75094995,33.000125,34.000122
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105906706.25265487,34.000122,35.000117
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106955606.25682297,35.000117,36.000109
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106954114.50379977,36.000109,37.000115
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106953681.01072444,37.000115,38.000125
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105904168.66304763,38.000125,39.000144
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106956568.90586437,39.000144,40.000127
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106910922.71828507,40.000127,41.000537
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105950249.27113529,41.000537,42.000121
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106955179.12670574,42.000121,43.000117
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106954216.50268112,43.000117,44.000122
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106952393.30201806,44.000122,45.000144
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,105760859.91521183,45.000144,46.001518
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,107105982.9091768,46.001518,47.000106
iperf3-20250221-204001.json,10.48.0.57,10.11.23.204,TCP,5,106953681.01072444,47.000106,48.000116
