x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,loss_db,throughput_kbps
0.0,0,25.0,18.65,0,1.5,58.64,139441.36
0.0,0,25.0,18.65,0,1.5,58.64,106958.92
0.0,0,25.0,18.65,0,1.5,58.64,105904.06
0.0,0,25.0,18.65,0,1.5,58.64,106955.18
0.0,0,25.0,18.65,0,1.5,58.64,106954.54
0.0,0,25.0,18.65,0,1.5,58.64,105905.33
0.0,0,25.0,18.65,0,1.5,58.64,106954.0
0.0,0,25.0,18.65,0,1.5,58.64,106958.39
0.0,0,25.0,18.65,0,1.5,58.64,106952.51
0.0,0,25.0,18.65,0,1.5,58.64,105905.12
0.0,0,25.0,18.65,0,1.5,58.64,106954.11
0.0,0,25.0,18.65,0,1.5,58.64,106953.9
0.0,0,25.0,18.65,0,1.5,58.64,105908.72
0.0,0,25.0,18.65,0,1.5,58.64,106952.83
0.0,0,25.0,18.65,0,1.5,58.64,106953.36
0.0,0,25.0,18.65,0,1.5,58.64,106958.07
0.0,0,25.0,18.65,0,1.5,58.64,105906.08
0.0,0,25.0,18.65,0,1.5,58.64,106954.0
0.0,0,25.0,18.65,0,1.5,58.64,106954.54
0.0,0,25.0,18.65,0,1.5,58.64,106956.25
0.0,0,25.0,18.65,0,1.5,58.64,105905.33
0.0,0,25.0,18.65,0,1.5,58.64,106930.8
0.0,0,25.0,18.65,0,1.5,58.64,106979.47
0.0,0,25.0,18.65,0,1.5,58.64,106954.54
0.0,0,25.0,18.65,0,1.5,58.64,106955.07
0.0,0,25.0,18.65,0,1.5,58.64,105905.86
0.0,0,25.0,18.65,0,1.5,58.64,106955.71
0.0,0,25.0,18.65,0,1.5,58.64,106728.7
0.0,0,25.0,18.65,0,1.5,58.64,107156.52
0.0,0,25.0,18.65,0,1.5,58.64,105930.22
0.0,0,25.0,18.65,0,1.5,58.64,106956.89
0.0,0,25.0,18.65,0,1.5,58.64,106952.39
0.0,0,25.0,18.65,0,1.5,58.64,106954.11
0.0,0,25.0,18.65,0,1.5,58.64,106955.07
0.0,0,25.0,18.65,0,1.5,58.64,105906.71
0.0,0,25.0,18.65,0,1.5,58.64,106955.61
0.0,0,25.0,18.65,0,1.5,58.64,106954.11
0.0,0,25.0,18.65,0,1.5,58.64,106953.68
0.0,0,25.0,18.65,0,1.5,58.64,105904.17
0.0,0,25.0,18.65,0,1.5,58.64,106956.57
0.0,0,25.0,18.65,0,1.5,58.64,106910.92
0.0,0,25.0,18.65,0,1.5,58.64,105950.25
0.0,0,25.0,18.65,0,1.5,58.64,106955.18
0.0,0,25.0,18.65,0,1.5,58.64,106954.22
0.0,0,25.0,18.65,0,1.5,58.64,106952.39
0.0,0,25.0,18.65,0,1.5,58.64,105760.86
0.0,0,25.0,18.65,0,1.5,58.64,107105.98
0.0,0,25.0,18.65,0,1.5,58.64,106953.68
0.0,0,25.0,18.65,0,1.5,58.64,106954.65
0.0,0,25.0,18.65,0,1.5,58.64,106954.65
0.0,0,25.0,18.65,0,1.5,58.64,105905.86
0.0,0,25.0,18.65,0,1.5,58.64,106952.72
0.0,0,25.0,18.65,0,1.5,58.64,106935.07
0.0,0,25.0,18.65,0,1.5,58.64,106919.79
0.0,0,25.0,18.65,0,1.5,58.64,105962.02
0.0,0,25.0,18.65,0,1.5,58.64,106955.93
0.0,0,25.0,18.65,0,1.5,58.64,106954.11
0.0,0,25.0,18.65,0,1.5,58.64,106952.72
0.0,0,25.0,18.65,0,1.5,58.64,105907.55
0.0,0,25.0,18.65,0,1.5,58.64,106950.37
0.0,0,25.0,18.65,0,1.5,58.64,106958.82
0.0,0,25.0,18.65,0,1.5,58.64,106944.49
0.0,0,25.0,18.65,0,1.5,58.64,106965.88
0.0,0,25.0,18.65,0,1.5,58.64,105907.02
0.0,0,25.0,18.65,0,1.5,58.64,106954.22
0.0,0,25.0,18.65,0,1.5,58.64,106954.32
0.0,0,25.0,18.65,0,1.5,58.64,106954.75
0.0,0,25.0,18.65,0,1.5,58.64,105893.05
0.0,0,25.0,18.65,0,1.5,58.64,106960.53
0.0,0,25.0,18.65,0,1.5,58.64,106961.06
0.0,0,25.0,18.65,0,1.5,58.64,106954.54
0.0,0,25.0,18.65,0,1.5,58.64,106939.79
0.0,0,25.0,18.65,0,1.5,58.64,105922.91
0.0,0,25.0,18.65,0,1.5,58.64,106954.54
0.0,0,25.0,18.65,0,1.5,58.64,106954.97
0.0,0,25.0,18.65,0,1.5,58.64,106953.15
0.0,0,25.0,18.65,0,1.5,58.64,105908.82
0.0,0,25.0,18.65,0,1.5,58.64,106952.39
0.0,0,25.0,18.65,0,1.5,58.64,106956.25
0.0,0,25.0,18.65,0,1.5,58.64,106950.26
0.0,0,25.0,18.65,0,1.5,58.64,105902.15
0.0,0,25.0,18.65,0,1.5,58.64,106965.13
0.0,0,25.0,18.65,0,1.5,58.64,106951.87
0.0,0,25.0,18.65,0,1.5,58.64,106954.32
0.0,0,25.0,18.65,0,1.5,58.64,105779.45
0.0,0,25.0,18.65,0,1.5,58.64,107059.56
0.0,0,25.0,18.65,0,1.5,58.64,106978.29
0.0,0,25.0,18.65,0,1.5,58.64,106958.18
0.0,0,25.0,18.65,0,1.5,58.64,105903.52
0.0,0,25.0,18.65,0,1.5,58.64,106955.61
0.0,0,25.0,18.65,0,1.5,58.64,106955.93
0.0,0,25.0,18.65,0,1.5,58.64,106953.26
0.0,0,25.0,18.65,0,1.5,58.64,106946.41
0.0,0,25.0,18.65,0,1.5,58.64,106672.28
0.0,0,25.0,18.65,0,1.5,58.64,106194.49
0.0,0,25.0,18.65,0,1.5,58.64,106955.71
0.0,0,25.0,18.65,0,1.5,58.64,106955.07
0.0,0,25.0,18.65,0,1.5,58.64,106954.97
0.0,0,25.0,18.65,0,1.5,58.64,106954.22
0.0,0,25.0,18.65,0,1.5,58.64,106955.29
0.0,0,25.0,18.65,0,1.5,58.64,105904.06
0.0,0,25.0,18.65,0,1.5,58.64,106955.71
0.0,0,25.0,18.65,0,1.5,58.64,106953.9
0.0,0,25.0,18.65,0,1.5,58.64,106940.1
0.0,0,25.0,18.65,0,1.5,58.64,106971.65
0.0,0,25.0,18.65,0,1.5,58.64,106954.22
0.0,0,25.0,18.65,0,1.5,58.64,106954.75
0.0,0,25.0,18.65,0,1.5,58.64,106954.65
0.0,0,25.0,18.65,0,1.5,58.64,105873.99
0.0,0,25.0,18.65,0,1.5,58.64,106985.25
0.0,0,25.0,18.65,0,1.5,58.64,106958.6
0.0,0,25.0,18.65,0,1.5,58.64,106953.04
0.0,0,25.0,18.65,0,1.5,58.64,106953.58
0.0,0,25.0,18.65,0,1.5,58.64,106825.6
0.0,0,25.0,18.65,0,1.5,58.64,106035.75
0.0,0,25.0,18.65,0,1.5,58.64,106954.0
0.0,0,25.0,18.65,0,1.5,58.64,106933.9
0.0,0,25.0,18.65,0,1.5,58.64,106925.13
0.0,0,25.0,18.65,0,1.5,58.64,107004.51
0.0,0,25.0,18.65,0,1.5,58.64,106955.07
0.0,0,25.0,18.65,0,1.5,58.64,106913.92
0.0,0,25.0,18.65,0,1.5,58.64,106995.73
0.0,0,25.0,18.65,0,1.5,58.64,105907.34
0.0,0,25.0,18.65,0,1.5,58.64,106954.86
0.0,0,25.0,18.65,0,1.5,58.64,106776.87
0.0,0,25.0,18.65,0,1.5,58.64,107134.31
0.0,0,25.0,18.65,0,1.5,58.64,106945.88
0.0,0,25.0,18.65,0,1.5,58.64,106962.35
0.0,0,25.0,18.65,0,1.5,58.64,106953.9
0.0,0,25.0,18.65,0,1.5,58.64,105906.28
0.0,0,25.0,18.65,0,1.5,58.64,106955.82
0.0,0,25.0,18.65,0,1.5,58.64,106954.0
0.0,0,25.0,18.65,0,1.5,58.64,106952.93
0.0,0,25.0,18.65,0,1.5,58.64,106956.79
0.0,0,25.0,18.65,0,1.5,58.64,106952.51
0.0,0,25.0,18.65,0,1.5,58.64,106956.68
0.0,0,25.0,18.65,0,1.5,58.64,106954.97
0.0,0,25.0,18.65,0,1.5,58.64,105905.33
0.0,0,25.0,18.65,0,1.5,58.64,106956.68
0.0,0,25.0,18.65,0,1.5,58.64,106956.03
0.0,0,25.0,18.65,0,1.5,58.64,106940.42
0.0,0,25.0,18.65,0,1.5,58.64,106965.34
0.0,0,25.0,18.65,0,1.5,58.64,106955.71
0.0,0,25.0,18.65,0,1.5,58.64,106955.5
0.0,0,25.0,18.65,0,1.5,58.64,106954.75
0.0,0,25.0,18.65,0,1.5,58.64,105864.88
0.0,0,25.0,18.65,0,1.5,58.64,106996.37
0.0,0,25.0,18.65,0,1.5,58.64,106943.42
0.0,0,25.0,18.65,0,1.5,58.64,106957.0
0.0,0,25.0,18.65,0,1.5,58.64,106963.1
0.0,0,25.0,18.65,0,1.5,58.64,106944.49
0.0,0,25.0,18.65,0,1.5,58.64,106965.66
