x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,loss_db,throughput_kbps
0.0,0,25.0,18.65,0,1.5,58.64,264514.27
0.0,0,25.0,18.65,0,1.5,58.64,279114.38
0.0,0,25.0,18.65,0,1.5,58.64,268292.89
0.0,0,25.0,18.65,0,1.5,58.64,267486.95
0.0,0,25.0,18.65,0,1.5,58.64,256411.98
0.0,0,25.0,18.65,0,1.5,58.64,259190.89
0.0,0,25.0,18.65,0,1.5,58.64,267915.56
0.0,0,25.0,18.65,0,1.5,58.64,265477.11
0.0,0,25.0,18.65,0,1.5,58.64,266060.85
0.0,0,25.0,18.65,0,1.5,58.64,277635.0
0.0,0,25.0,18.65,0,1.5,58.64,277229.82
0.0,0,25.0,18.65,0,1.5,58.64,279394.83
0.0,0,25.0,18.65,0,1.5,58.64,277407.93
0.0,0,25.0,18.65,0,1.5,58.64,276571.72
0.0,0,25.0,18.65,0,1.5,58.64,268941.54
0.0,0,25.0,18.65,0,1.5,58.64,264089.33
0.0,0,25.0,18.65,0,1.5,58.64,260222.97
0.0,0,25.0,18.65,0,1.5,58.64,263032.82
0.0,0,25.0,18.65,0,1.5,58.64,268171.73
0.0,0,25.0,18.65,0,1.5,58.64,270866.12
0.0,0,25.0,18.65,0,1.5,58.64,280190.02
0.0,0,25.0,18.65,0,1.5,58.64,272952.2
0.0,0,25.0,18.65,0,1.5,58.64,267295.43
0.0,0,25.0,18.65,0,1.5,58.64,265326.71
0.0,0,25.0,18.65,0,1.5,58.64,275397.04
0.0,0,25.0,18.65,0,1.5,58.64,265605.23
0.0,0,25.0,18.65,0,1.5,58.64,267935.32
0.0,0,25.0,18.65,0,1.5,58.64,263833.88
0.0,0,25.0,18.65,0,1.5,58.64,271137.96
0.0,0,25.0,18.65,0,1.5,58.64,265976.55
0.0,0,25.0,18.65,0,1.5,58.64,276600.2
0.0,0,25.0,18.65,0,1.5,58.64,271733.8
0.0,0,25.0,18.65,0,1.5,58.64,271984.44
0.0,0,25.0,18.65,0,1.5,58.64,264913.85
