file_name,local_host,remote_host,protocol,stream_id,bits_per_second,interval_start,interval_end
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,139414455.6534665,0,1.000331
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,145346636.9300476,0,1.000446
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,105929796.3293841,1.000331,2.000108
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,380873823.4504585,1.000446,2.000151
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106891371.08152586,2.000108,3.000701
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,394883747.436744,2.000151,3.001037
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,105948979.4175928,3.000701,4.000297
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,405012290.0207966,3.001037,4.000324
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106958494.25593378,4.000297,5.000262
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,405200998.5611017,4.000324,5.00029
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106937746.20434992,5.000262,6.000421
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,404605257.571125,5.00029,6.000449
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,105891141.75953536,6.000421,7.000563
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,404828623.54352474,6.000449,7.000589
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106973363.86320285,7.000563,8.000389
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,405030827.267326,7.000589,8.000416
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,105933933.02295119,8.000389,9.000127
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,404193171.510636,8.000416,9.000154
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106641550.11118968,9.000127,10.003064
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,404494492.420653,9.000154,10.003093
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,107226678.73086895,10.003064,11.000528
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,406006047.02576935,10.003093,11.000545
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,105917722.82129861,11.000528,12.000419
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,404676902.3042295,11.000545,12.000447
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106981068.09845413,12.000419,13.000173
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,404466346.450468,12.000447,13.000203
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,105912425.74378861,13.000173,14.000114
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,402677545.485455,13.000203,14.000142
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106943418.45109618,14.000114,15.00022
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,405752695.0415387,14.000142,15.000243
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106945662.02261375,15.00022,16.000305
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,406292451.30083734,15.000243,16.00033
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106973689.1023556,16.000305,17.000128
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,405193847.1885202,16.00033,17.000154
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,105886901.13365375,17.000128,18.00031
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,7,404315796.3586698,17.000154,18.000469
iperf3-bidir-20250221-172001.json,10.48.0.57,10.11.23.204,TCP,5,106966948.76572017,18.00031,19.000196
