file_name,local_host,remote_host,protocol,stream_id,bits_per_second,interval_start,interval_end
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,5,73027637.46903566,0,1.000022
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,7,293177397.2008286,0,1.000135
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,5,70387449.0930663,1.000022,2.000018
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,7,282011044.91524583,1.000135,2.000025
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,5,67302342.27016947,2.000018,3.000027
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,7,302724803.15152,2.000025,3.000037
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,5,70064136.60931297,3.000027,4.00002
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,7,285140534.52824026,3.000037,4.000072
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,5,67141320.0657741,4.00002,5.000018
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,7,303108130.05639523,4.000072,5.000029
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,5,68920544,5.000018,6.000018
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,7,290661741.042854,5.000029,6.000027
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,5,69046289.22320743,6.000018,7.000071
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,7,292888407.4964042,6.000027,7.000081
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,5,70293698.495275,7.000071,8.00002
iperf3-udp-bidir-20250305-214001.json,10.48.0.57,10.11.23.204,UDP,7,294569486.3227659,7.000081,8.000029
