x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,loss_db,throughput_kbps
0.0,0,25.0,183.5,0,1.5,75.64,293177.4
0.0,0,25.0,183.5,0,1.5,82.64,282011.04
0.0,0,25.0,183.5,0,1.5,82.64,302724.8
0.0,0,25.0,183.5,0,1.5,82.64,285140.53
0.0,0,25.0,183.5,0,1.5,82.64,303108.13
0.0,0,25.0,183.5,0,1.5,82.64,290661.74
0.0,0,25.0,183.5,0,1.5,82.64,292888.41
0.0,0,25.0,183.5,0,1.5,82.64,294569.49
0.0,0,25.0,183.5,0,1.5,82.64,294541.12
0.0,0,25.0,183.5,0,1.5,82.64,285274.35
0.0,0,25.0,183.5,0,1.5,82.64,299048.09
0.0,0,25.0,183.5,0,1.5,82.64,281157.28
0.0,0,25.0,183.5,0,1.5,82.64,290777.69
0.0,0,25.0,183.5,0,1.5,82.64,290945.63
0.0,0,25.0,183.5,0,1.5,82.64,281333.65
0.0,0,25.0,183.5,0,1.5,85.64,284191.36
0.0,0,25.0,183.5,0,1.5,85.64,283962.29
0.0,0,25.0,183.5,0,1.5,85.64,287877.28
0.0,0,25.0,183.5,0,1.5,85.64,284754.63
0.0,0,25.0,183.5,0,1.5,85.64,294735.14
0.0,0,25.0,183.5,0,1.5,85.64,282436.66
0.0,0,25.0,183.5,0,1.5,85.64,292309.9
0.0,0,25.0,183.5,0,1.5,85.64,286111.54
0.0,0,25.0,183.5,0,1.5,83.64,275722.85
0.0,0,25.0,183.5,0,1.5,83.64,275502.63
0.0,0,25.0,183.5,0,1.5,83.64,298629.03
0.0,0,25.0,183.5,0,1.5,83.64,294853.94
0.0,0,25.0,183.5,0,1.5,83.64,293643.37
0.0,0,25.0,183.5,0,1.5,83.64,288490.99
0.0,0,25.0,183.5,0,1.5,83.64,295691.84
0.0,0,25.0,183.5,0,1.5,83.64,287681.18
0.0,0,25.0,183.5,0,1.5,83.64,293170.61
0.0,0,25.0,183.5,0,1.5,83.64,296770.92
0.0,0,25.0,183.5,0,1.5,83.64,290987.89
0.0,0,25.0,183.5,0,1.5,83.64,275010.21
0.0,0,25.0,183.5,0,1.5,83.64,278045.21
0.0,0,25.0,183.5,0,1.5,83.64,282765.82
0.0,0,25.0,183.5,0,1.5,83.64,275509.07
0.0,0,25.0,183.5,0,1.5,83.64,293700.6
0.0,0,25.0,183.5,0,1.5,83.64,281793.88
0.0,0,25.0,183.5,0,1.5,83.64,283747.76
0.0,0,25.0,183.5,0,1.5,83.64,295721.62
0.0,0,25.0,183.5,0,1.5,83.64,290778.77
0.0,0,25.0,183.5,0,1.5,83.64,295128.68
0.0,0,25.0,183.5,0,1.5,83.64,277081.06
0.0,0,25.0,183.5,0,1.5,83.64,296700.97
0.0,0,25.0,183.5,0,1.5,83.64,294750.56
0.0,0,25.0,183.5,0,1.5,83.64,299880.65
0.0,0,25.0,183.5,0,1.5,83.64,278133.32
0.0,0,25.0,183.5,0,1.5,83.64,290928.15
0.0,0,25.0,183.5,0,1.5,83.64,287313.59
0.0,0,25.0,183.5,0,1.5,83.64,286517.85
0.0,0,25.0,183.5,0,1.5,83.64,284978.89
0.0,0,25.0,183.5,0,1.5,83.64,282500.17
0.0,0,25.0,183.5,0,1.5,83.64,285311.2
0.0,0,25.0,183.5,0,1.5,83.64,294943.0
0.0,0,25.0,183.5,0,1.5,83.64,286123.0
0.0,0,25.0,183.5,0,1.5,83.64,287023.67
0.0,0,25.0,183.5,0,1.5,83.64,298158.62
0.0,0,25.0,183.5,0,1.5,83.64,293124.82
0.0,0,25.0,183.5,0,1.5,83.64,294310.16
0.0,0,25.0,183.5,0,1.5,83.64,279655.29
0.0,0,25.0,183.5,0,1.5,83.64,273711.38
0.0,0,25.0,183.5,0,1.5,83.64,300381.12
0.0,0,25.0,183.5,0,1.5,83.64,286942.29
0.0,0,25.0,183.5,0,1.5,83.64,288082.5
0.0,0,25.0,183.5,0,1.5,85.64,284225.09
0.0,0,25.0,183.5,0,1.5,85.64,287964.9
0.0,0,25.0,183.5,0,1.5,82.64,287316.97
0.0,0,25.0,183.5,0,1.5,82.64,289447.7
0.0,0,25.0,183.5,0,1.5,82.64,286859.27
0.0,0,25.0,183.5,0,1.5,82.64,287477.6
0.0,0,25.0,183.5,0,1.5,82.64,292630.7
0.0,0,25.0,183.5,0,1.5,82.64,287197.84
0.0,0,25.0,183.5,0,1.5,82.64,296214.31
0.0,0,25.0,183.5,0,1.5,82.64,283741.5
0.0,0,25.0,183.5,0,1.5,82.64,282884.38
0.0,0,25.0,183.5,0,1.5,82.64,281343.21
0.0,0,25.0,183.5,0,1.5,82.64,284795.63
0.0,0,25.0,183.5,0,1.5,82.64,287248.91
0.0,0,25.0,183.5,0,1.5,82.64,276662.42
0.0,0,25.0,183.5,0,1.5,82.64,294000.89
0.0,0,25.0,183.5,0,1.5,82.64,290116.92
0.0,0,25.0,183.5,0,1.5,82.64,294411.35
0.0,0,25.0,183.5,0,1.5,82.64,281317.33
0.0,0,25.0,183.5,0,1.5,82.64,289186.78
0.0,0,25.0,183.5,0,1.5,82.64,284705.65
0.0,0,25.0,183.5,0,1.5,82.64,293321.57
0.0,0,25.0,183.5,0,1.5,82.64,285115.9
0.0,0,25.0,183.5,0,1.5,82.64,278217.59
0.0,0,25.0,183.5,0,1.5,82.64,280392.28
0.0,0,25.0,183.5,0,1.5,85.64,276160.54
0.0,0,25.0,183.5,0,1.5,85.64,281333.38
0.0,0,25.0,183.5,0,1.5,85.64,281332.52
0.0,0,25.0,183.5,0,1.5,85.64,286057.93
0.0,0,25.0,183.5,0,1.5,85.64,278473.91
0.0,0,25.0,183.5,0,1.5,85.64,290843.13
0.0,0,25.0,183.5,0,1.5,85.64,271135.92
0.0,0,25.0,183.5,0,1.5,85.64,274973.19
0.0,0,25.0,183.5,0,1.5,83.64,273744.55
0.0,0,25.0,183.5,0,1.5,83.64,299001.05
0.0,0,25.0,183.5,0,1.5,83.64,288951.7
0.0,0,25.0,183.5,0,1.5,83.64,287750.06
0.0,0,25.0,183.5,0,1.5,83.64,305328.01
0.0,0,25.0,183.5,0,1.5,83.64,268690.75
0.0,0,25.0,183.5,0,1.5,83.64,276063.97
0.0,0,25.0,183.5,0,1.5,83.64,293451.27
0.0,0,25.0,183.5,0,1.5,83.64,285852.56
0.0,0,25.0,183.5,0,1.5,83.64,289096.68
0.0,0,25.0,183.5,0,1.5,83.64,297823.1
0.0,0,25.0,183.5,0,1.5,83.64,308413.16
0.0,0,25.0,183.5,0,1.5,83.64,294614.63
0.0,0,25.0,183.5,0,1.5,83.64,283570.38
0.0,0,25.0,183.5,0,1.5,85.64,280629.39
0.0,0,25.0,183.5,0,1.5,85.64,294316.93
0.0,0,25.0,183.5,0,1.5,85.64,281615.07
0.0,0,25.0,183.5,0,1.5,85.64,277546.98
0.0,0,25.0,183.5,0,1.5,85.64,279941.86
0.0,0,25.0,183.5,0,1.5,85.64,290193.08
0.0,0,25.0,183.5,0,1.5,85.64,294694.64
0.0,0,25.0,183.5,0,1.5,85.64,287416.56
0.0,0,25.0,183.5,0,1.5,85.64,312792.76
0.0,0,25.0,183.5,0,1.5,85.64,287543.99
0.0,0,25.0,183.5,0,1.5,85.64,292743.52
0.0,0,25.0,183.5,0,1.5,84.64,300541.12
0.0,0,25.0,183.5,0,1.5,84.64,287497.28
0.0,0,25.0,183.5,0,1.5,84.64,281164.1
0.0,0,25.0,183.5,0,1.5,84.64,289072.63
0.0,0,25.0,183.5,0,1.5,84.64,282794.53
0.0,0,25.0,183.5,0,1.5,84.64,294033.52
0.0,0,25.0,183.5,0,1.5,84.64,284282.99
0.0,0,25.0,183.5,0,1.5,84.64,299139.38
0.0,0,25.0,183.5,0,1.5,84.64,280420.74
0.0,0,25.0,183.5,0,1.5,84.64,298966.31
0.0,0,25.0,183.5,0,1.5,84.64,297599.04
0.0,0,25.0,183.5,0,1.5,84.64,287436.55
0.0,0,25.0,183.5,0,1.5,84.64,290689.0
0.0,0,25.0,183.5,0,1.5,84.64,276620.94
0.0,0,25.0,183.5,0,1.5,84.64,284839.12
0.0,0,25.0,183.5,0,1.5,84.64,279065.2
0.0,0,25.0,183.5,0,1.5,84.64,297220.2
0.0,0,25.0,183.5,0,1.5,84.64,300148.96
0.0,0,25.0,183.5,0,1.5,84.64,288298.32
0.0,0,25.0,183.5,0,1.5,84.64,288397.98
0.0,0,25.0,183.5,0,1.5,84.64,289815.56
0.0,0,25.0,183.5,0,1.5,84.64,281254.68
0.0,0,25.0,183.5,0,1.5,84.64,282030.25
0.0,0,25.0,183.5,0,1.5,84.64,284601.12
0.0,0,25.0,183.5,0,1.5,84.64,290682.44
0.0,0,25.0,183.5,0,1.5,84.64,292375.81
0.0,0,25.0,183.5,0,1.5,84.64,293196.49
0.0,0,25.0,183.5,0,1.5,84.64,276392.81
0.0,0,25.0,183.5,0,1.5,84.64,298978.69
0.0,0,25.0,183.5,0,1.5,84.64,285670.58
0.0,0,25.0,183.5,0,1.5,84.64,297573.91
0.0,0,25.0,183.5,0,1.5,84.64,286229.88
0.0,0,25.0,183.5,0,1.5,84.64,296210.82
0.0,0,25.0,183.5,0,1.5,84.64,296013.78
0.0,0,25.0,183.5,0,1.5,84.64,281884.1
0.0,0,25.0,183.5,0,1.5,84.64,288299.28
0.0,0,25.0,183.5,0,1.5,84.64,270129.24
0.0,0,25.0,183.5,0,1.5,84.64,293506.22
0.0,0,25.0,183.5,0,1.5,84.64,289141.31
0.0,0,25.0,183.5,0,1.5,84.64,291025.48
0.0,0,25.0,183.5,0,1.5,84.64,280859.9
0.0,0,25.0,183.5,0,1.5,84.64,287731.05
0.0,0,25.0,183.5,0,1.5,84.64,286530.68
0.0,0,25.0,183.5,0,1.5,84.64,287684.88
0.0,0,25.0,183.5,0,1.5,84.64,272194.22
0.0,0,25.0,183.5,0,1.5,84.64,290309.58
0.0,0,25.0,183.5,0,1.5,84.64,289410.21
0.0,0,25.0,183.5,0,1.5,84.64,282446.04
0.0,0,25.0,183.5,0,1.5,84.64,286450.51
0.0,0,25.0,183.5,0,1.5,84.64,288257.92
0.0,0,25.0,183.5,0,1.5,84.64,285353.59
0.0,0,25.0,183.5,0,1.5,84.64,284818.86
0.0,0,25.0,183.5,0,1.5,84.64,289451.67
0.0,0,25.0,183.5,0,1.5,84.64,287372.91
0.0,0,25.0,183.5,0,1.5,84.64,309871.05
0.0,0,25.0,183.5,0,1.5,84.64,289195.43
0.0,0,25.0,183.5,0,1.5,84.64,279669.11
0.0,0,25.0,183.5,0,1.5,84.64,297781.92
0.0,0,25.0,183.5,0,1.5,84.64,285379.56
0.0,0,25.0,183.5,0,1.5,84.64,300027.92
0.0,0,25.0,183.5,0,1.5,84.64,304361.23
0.0,0,25.0,183.5,0,1.5,84.64,289655.51
0.0,0,25.0,183.5,0,1.5,84.64,282397.16
0.0,0,25.0,183.5,0,1.5,84.64,297292.43
0.0,0,25.0,183.5,0,1.5,84.64,302695.19
0.0,0,25.0,183.5,0,1.5,84.64,307957.49
0.0,0,25.0,183.5,0,1.5,84.64,276478.54
0.0,0,25.0,183.5,0,1.5,84.64,293662.96
0.0,0,25.0,183.5,0,1.5,84.64,270670.41
0.0,0,25.0,183.5,0,1.5,84.64,288837.21
0.0,0,25.0,183.5,0,1.5,84.64,301285.0
0.0,0,25.0,183.5,0,1.5,84.64,288874.29
0.0,0,25.0,183.5,0,1.5,84.64,299056.49
0.0,0,25.0,183.5,0,1.5,84.64,292440.51
0.0,0,25.0,183.5,0,1.5,84.64,296893.42
0.0,0,25.0,183.5,0,1.5,84.64,303254.79
0.0,0,25.0,183.5,0,1.5,84.64,286812.37
0.0,0,25.0,183.5,0,1.5,84.64,303940.69
0.0,0,25.0,183.5,0,1.5,84.64,273028.5
0.0,0,25.0,183.5,0,1.5,84.64,279729.96
0.0,0,25.0,183.5,0,1.5,84.64,266429.62
0.0,0,25.0,183.5,0,1.5,84.64,269053.76
0.0,0,25.0,183.5,0,1.5,84.64,292554.49
