file_name,local_host,remote_host,protocol,stream_id,bits_per_second,interval_start,interval_end
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,59432624.12592115,0,1.000122
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,371312474.8051838,1.000122,2.000128
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,459960495.214895,2.000128,3.000412
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,457719502.33649683,3.000412,4.000187
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,463160693.7381736,4.000187,5.00012
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460271465.0509252,5.00012,6.000121
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460148008.8186806,6.000121,7.000109
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460268227.8273544,7.000109,8.000117
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460235680.910437,8.000117,9.000102
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460122058.25503385,9.000102,10.000123
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,440255169.839048,10.000123,11.00034
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,463295506.85377467,11.00034,12.000145
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,459152446.7806894,12.000145,13.000117
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,458727565.4320597,13.000117,14.00048
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,462872730.743541,14.00048,15.000121
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,458301373.4226073,15.000121,16.000044
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,462173149.6642706,16.000044,17.000107
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460214308.25801116,17.000107,18.000115
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460216118.69075733,18.000115,19.000119
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,458784870.31035346,19.000119,20.00014
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,458367749.60588264,20.00014,21.000224
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,463285220.9073658,21.000224,22.000121
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460283620.79141825,22.000121,23.000119
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,458571218.3382172,23.000119,24.000729
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460938302.5096858,24.000729,25.00012
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,461120157.0229768,25.00012,26.000128
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460545370.4379116,26.000128,27.000143
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,458709842.89771974,27.000143,28.002655
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,461742991.70688415,28.002655,29.000123
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,456848100.6500166,29.000123,30.000347
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,463504025.55667967,30.000347,31.000121
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,457761264.4480785,31.000121,32.000499
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,459938500.1488499,32.000499,33.000304
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,463062511.2545066,33.000304,34.000123
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460240868.59774125,34.000123,35.000331
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,457136711.47124046,35.000331,36.000183
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,463321995.0702266,36.000183,37.000117
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460096123.98380816,37.000117,38.000124
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460164530.2750372,38.000124,39.000123
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,458882600.55280477,39.000123,40.000119
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,461094525.057547,40.000119,41.00051
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460493256.857718,41.00051,42.000123
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460121860.4636016,42.000123,43.000121
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,457282120.4469414,43.000121,44.000056
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460579687.0811743,44.000056,45.0004
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460338248.3060449,45.0004,46.000209
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,462638980.1308221,46.000209,47.000122
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460223058.81490856,47.000122,48.000111
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,460159017.31888276,48.000111,49.000122
iperf3-reverse-20250306-083001.json,10.48.0.57,10.11.23.204,TCP,5,459935297.2004792,49.000122,50.000127
