x_tx,y_tx,z_tx,x_rx,y_rx,z_rx,loss_db,throughput_kbps
0.0,0,25.0,183.5,0,1.5,84.64,346899.68
0.0,0,25.0,183.5,0,1.5,84.64,420208.66
0.0,0,25.0,183.5,0,1.5,84.64,424095.29
0.0,0,25.0,183.5,0,1.5,84.64,425067.97
0.0,0,25.0,183.5,0,1.5,84.64,421322.38
0.0,0,25.0,183.5,0,1.5,84.64,417766.28
0.0,0,25.0,183.5,0,1.5,84.64,423713.66
0.0,0,25.0,183.5,0,1.5,84.64,420495.9
0.0,0,25.0,183.5,0,1.5,84.64,424619.39
0.0,0,25.0,183.5,0,1.5,84.64,422311.45
0.0,0,25.0,183.5,0,1.5,84.64,424198.71
0.0,0,25.0,183.5,0,1.5,84.64,424477.84
0.0,0,25.0,183.5,0,1.5,84.64,423878.46
0.0,0,25.0,183.5,0,1.5,84.64,424118.11
0.0,0,25.0,183.5,0,1.5,84.64,424990.54
0.0,0,25.0,183.5,0,1.5,84.64,424682.83
0.0,0,25.0,183.5,0,1.5,84.64,424051.19
0.0,0,25.0,183.5,0,1.5,84.64,424967.74
0.0,0,25.0,183.5,0,1.5,84.64,424383.03
0.0,0,25.0,183.5,0,1.5,84.64,424395.82
0.0,0,25.0,183.5,0,1.5,84.64,425019.29
0.0,0,25.0,183.5,0,1.5,84.64,423234.9
0.0,0,25.0,183.5,0,1.5,84.64,426133.58
0.0,0,25.0,183.5,0,1.5,84.64,424407.84
0.0,0,25.0,183.5,0,1.5,84.64,424417.13
0.0,0,25.0,183.5,0,1.5,84.64,424081.52
0.0,0,25.0,183.5,0,1.5,84.64,424298.98
0.0,0,25.0,183.5,0,1.5,84.64,424544.11
0.0,0,25.0,183.5,0,1.5,84.64,423995.13
0.0,0,25.0,183.5,0,1.5,84.64,424624.58
0.0,0,25.0,183.5,0,1.5,84.64,423613.27
0.0,0,25.0,183.5,0,1.5,84.64,424929.75
0.0,0,25.0,183.5,0,1.5,84.64,424269.14
0.0,0,25.0,183.5,0,1.5,84.64,424668.52
0.0,0,25.0,183.5,0,1.5,84.64,424501.99
0.0,0,25.0,183.5,0,1.5,84.64,423594.66
0.0,0,25.0,183.5,0,1.5,84.64,425299.39
0.0,0,25.0,183.5,0,1.5,84.64,423422.98
0.0,0,25.0,183.5,0,1.5,84.64,424544.11
0.0,0,25.0,183.5,0,1.5,84.64,424047.59
0.0,0,25.0,183.5,0,1.5,84.64,424069.22
0.0,0,25.0,183.5,0,1.5,84.64,424590.48
0.0,0,25.0,183.5,0,1.5,84.64,423926.67
0.0,0,25.0,183.5,0,1.5,84.64,423868.27
0.0,0,25.0,183.5,0,1.5,84.64,424547.72
0.0,0,25.0,183.5,0,1.5,84.64,424044.27
0.0,0,25.0,183.5,0,1.5,84.64,424878.5
0.0,0,25.0,183.5,0,1.5,84.64,422564.92
0.0,0,25.0,183.5,0,1.5,84.64,426021.92
0.0,0,25.0,183.5,0,1.5,84.64,424410.45
0.0,0,25.0,183.5,0,1.5,84.64,424389.8
0.0,0,25.0,183.5,0,1.5,84.64,423639.87
0.0,0,25.0,183.5,0,1.5,84.64,424697.28
0.0,0,25.0,183.5,0,1.5,84.64,424601.92
0.0,0,25.0,183.5,0,1.5,84.64,422862.84
0.0,0,25.0,183.5,0,1.5,84.64,425504.28
0.0,0,25.0,183.5,0,1.5,84.64,422805.32
0.0,0,25.0,183.5,0,1.5,84.64,426276.18
0.0,0,25.0,183.5,0,1.5,84.64,423381.65
0.0,0,25.0,183.5,0,1.5,84.64,424831.36
0.0,0,25.0,183.5,0,1.5,84.64,423014.45
0.0,0,25.0,183.5,0,1.5,84.64,425967.56
0.0,0,25.0,183.5,0,1.5,84.64,423624.49
0.0,0,25.0,183.5,0,1.5,84.64,424661.06
0.0,0,25.0,183.5,0,1.5,84.64,423734.08
0.0,0,25.0,183.5,0,1.5,84.64,425002.47
0.0,0,25.0,183.5,0,1.5,84.64,425322.49
0.0,0,25.0,183.5,0,1.5,84.64,422700.61
0.0,0,25.0,183.5,0,1.5,84.64,425145.88
0.0,0,25.0,183.5,0,1.5,84.64,423941.87
0.0,0,25.0,183.5,0,1.5,84.64,425166.81
0.0,0,25.0,183.5,0,1.5,84.64,424375.64
0.0,0,25.0,183.5,0,1.5,84.64,423781.49
0.0,0,25.0,183.5,0,1.5,84.64,424980.76
0.0,0,25.0,183.5,0,1.5,84.64,423957.76
0.0,0,25.0,183.5,0,1.5,84.64,427479.31
0.0,0,25.0,183.5,0,1.5,84.64,429391.2
0.0,0,25.0,183.5,0,1.5,84.64,423448.15
0.0,0,25.0,183.5,0,1.5,84.64,423734.4
0.0,0,25.0,183.5,0,1.5,84.64,427736.17
0.0,0,25.0,183.5,0,1.5,84.64,422988.43
0.0,0,25.0,183.5,0,1.5,84.64,424525.48
0.0,0,25.0,183.5,0,1.5,84.64,424232.64
0.0,0,25.0,183.5,0,1.5,84.64,424243.42
0.0,0,25.0,183.5,0,1.5,84.64,423096.93
0.0,0,25.0,183.5,0,1.5,84.64,425616.24
0.0,0,25.0,183.5,0,1.5,84.64,424465.39
0.0,0,25.0,183.5,0,1.5,84.64,425222.12
0.0,0,25.0,183.5,0,1.5,84.64,423922.78
0.0,0,25.0,183.5,0,1.5,84.64,424523.71
0.0,0,25.0,183.5,0,1.5,84.64,430690.9
